date,efa_block,product,avail_gbp_mw_h
2025-05-05,2,DML,1.679
2025-05-05,2,DMH,1.096
2025-05-05,2,DRL,2.629
2025-05-05,2,DRH,1.199
2025-05-05,3,DCL,4.433
2025-05-05,3,DCH,0.773
2025-05-05,3,DML,2.274
2025-05-05,3,DMH,0.847
2025-05-05,3,DRL,1.142
2025-05-05,3,DRH,1.358
2025-05-05,4,DCL,9.373
2025-05-05,4,DCH,0.373
2025-05-05,4,DML,2.276
2025-05-05,4,DMH,0.702
2025-05-05,4,DRL,2.827
2025-05-05,4,DRH,1.573
2025-05-05,5,DCL,3.059
2025-05-05,5,DCH,1.699
2025-05-05,5,DML,5.585
2025-05-05,5,DMH,2.315
2025-05-05,5,DRL,10.345
2025-05-05,5,DRH,2.998
2025-05-05,6,DCL,3.901
2025-05-05,6,DCH,1.684
2025-05-05,6,DML,1.836
2025-05-05,6,DMH,0.748
2025-05-05,6,DRL,3.222
2025-05-05,6,DRH,2.007
2025-05-06,1,DCL,2.141
2025-05-06,1,DCH,0.45
2025-05-06,1,DML,3.346
2025-05-06,1,DMH,1.101
2025-05-06,1,DRL,2.034
2025-05-06,1,DRH,1.307
2025-05-06,2,DCL,1.067
2025-05-06,2,DCH,1.788
2025-05-06,2,DML,1.137
2025-05-06,2,DMH,0.358
2025-05-06,2,DRL,2.381
2025-05-06,2,DRH,2.173
2025-05-06,3,DCL,1.31
2025-05-06,3,DCH,0.672
2025-05-06,3,DML,1.338
2025-05-06,3,DMH,1.209
2025-05-06,3,DRL,3.79
2025-05-06,3,DRH,1.978
2025-05-06,4,DCL,1.653
2025-05-06,4,DCH,0.623
2025-05-06,4,DML,3.056
2025-05-06,4,DMH,0.898
2025-05-06,4,DRL,4.598
2025-05-06,4,DRH,1.28
2025-05-06,5,DCL,4.748
2025-05-06,5,DCH,0.801
2025-05-06,5,DML,3.752
2025-05-06,5,DMH,1.021
2025-05-06,5,DRL,4.833
2025-05-06,5,DRH,4.375
2025-05-06,6,DCL,2.064
2025-05-06,6,DCH,0.623
2025-05-06,6,DML,2.82
2025-05-06,6,DMH,1.938
2025-05-06,6,DRL,2.671
2025-05-06,6,DRH,2.811
2025-05-07,1,DCL,1.671
2025-05-07,1,DCH,0.864
2025-05-07,1,DML,1.041
2025-05-07,1,DMH,0.734
2025-05-07,1,DRL,2.311
2025-05-07,1,DRH,0.825
2025-05-07,2,DCL,1.644
2025-05-07,2,DCH,0.588
2025-05-07,2,DML,1.223
2025-05-07,2,DMH,0.882
2025-05-07,2,DRL,1.986
2025-05-07,2,DRH,0.97
2025-05-07,3,DCL,1.271
2025-05-07,3,DCH,0.521
2025-05-07,3,DML,2.978
2025-05-07,3,DMH,0.711
2025-05-07,3,DRL,1.039
2025-05-07,3,DRH,1.026
2025-05-07,4,DCL,1.439
2025-05-07,4,DCH,0.933
2025-05-07,4,DML,2.571
2025-05-07,4,DMH,0.931
2025-05-07,4,DRL,4.191
2025-05-07,4,DRH,1.225
2025-05-07,5,DCL,7.754
2025-05-07,5,DCH,2.484
2025-05-07,5,DML,1.911
2025-05-07,5,DMH,1.847
2025-05-07,5,DRL,4.06
2025-05-07,5,DRH,2.827
2025-05-07,6,DCL,4.855
2025-05-07,6,DCH,1.492
2025-05-07,6,DML,1.149
2025-05-07,6,DMH,0.608
2025-05-07,6,DRL,1.311
2025-05-07,6,DRH,2.848
2025-05-08,1,DCL,5.722
2025-05-08,1,DCH,0.961
2025-05-08,1,DML,1.705
2025-05-08,1,DMH,0.571
2025-05-08,1,DRL,7.189
2025-05-08,1,DRH,0.699
2025-05-08,2,DCL,2.008
2025-05-08,2,DCH,1.66
2025-05-08,2,DML,1.894
2025-05-08,2,DMH,1.061
2025-05-08,2,DRL,1.945
2025-05-08,2,DRH,1.482
2025-05-08,3,DCL,1.63
2025-05-08,3,DCH,0.661
2025-05-08,3,DML,1.553
2025-05-08,3,DMH,1.568
2025-05-08,3,DRL,3.824
2025-05-08,3,DRH,1.907
2025-05-08,4,DCL,1.586
2025-05-08,4,DCH,1.847
2025-05-08,4,DML,1.658
2025-05-08,4,DMH,1.017
2025-05-08,4,DRL,2.06
2025-05-08,4,DRH,1.977
2025-05-08,5,DCL,3.569
2025-05-08,5,DCH,1.657
2025-05-08,5,DML,3.447
2025-05-08,5,DMH,1.064
2025-05-08,5,DRL,4.878
2025-05-08,5,DRH,2.693
2025-05-08,6,DCL,1.549
2025-05-08,6,DCH,0.861
2025-05-08,6,DML,1.997
2025-05-08,6,DMH,0.333
2025-05-08,6,DRL,5.061
2025-05-08,6,DRH,1.642
2025-05-09,1,DCL,0.679
2025-05-09,1,DCH,0.356
2025-05-09,1,DML,2.109
2025-05-09,1,DMH,0.212
2025-05-09,1,DRL,3.73
2025-05-09,1,DRH,2.131
2025-05-09,2,DCL,3.807
2025-05-09,2,DCH,1.073
2025-05-09,2,DML,1.083
2025-05-09,2,DMH,0.917
2025-05-09,2,DRL,4.604
2025-05-09,2,DRH,2.042
2025-05-09,3,DCL,5.307
2025-05-09,3,DCH,0.392
2025-05-09,3,DML,2.368
2025-05-09,3,DMH,1.034
2025-05-09,3,DRL,4.858
2025-05-09,3,DRH,3.168
2025-05-09,4,DCL,3.13
2025-05-09,4,DCH,1.287
2025-05-09,4,DML,1.455
2025-05-09,4,DMH,1.227
2025-05-09,4,DRL,2.807
2025-05-09,4,DRH,2.992
2025-05-09,5,DCL,6.273
2025-05-09,5,DCH,1.203
2025-05-09,5,DML,3.3
2025-05-09,5,DMH,0.825
2025-05-09,5,DRL,7.671
2025-05-09,5,DRH,1.979
2025-05-09,6,DCL,3.275
2025-05-09,6,DCH,0.9
2025-05-09,6,DML,1.793
2025-05-09,6,DMH,1.004
2025-05-09,6,DRL,6.221
2025-05-09,6,DRH,1.145
2025-05-10,1,DCL,3.576
2025-05-10,1,DCH,1.369
2025-05-10,1,DML,1.619
2025-05-10,1,DMH,0.534
2025-05-10,1,DRL,1.772
2025-05-10,1,DRH,0.587
2025-05-10,2,DCL,1.659
2025-05-10,2,DCH,0.509
2025-05-10,2,DML,1.733
2025-05-10,2,DMH,0.821
2025-05-10,2,DRL,2.083
2025-05-10,2,DRH,2.188
2025-05-10,3,DCL,2.324
2025-05-10,3,DCH,1.047
2025-05-10,3,DML,1.396
2025-05-10,3,DMH,0.796
2025-05-10,3,DRL,3.8
2025-05-10,3,DRH,1.088
2025-05-10,4,DCL,1.85
2025-05-10,4,DCH,2.323
2025-05-10,4,DML,0.824
2025-05-10,4,DMH,0.586
2025-05-10,4,DRL,2.609
2025-05-10,4,DRH,2.606
2025-05-10,5,DCL,2.315
2025-05-10,5,DCH,1.257
2025-05-10,5,DML,1.823
2025-05-10,5,DMH,1.799
2025-05-10,5,DRL,2.902
2025-05-10,5,DRH,6.048
2025-05-10,6,DCL,3.853
2025-05-10,6,DCH,0.788
2025-05-10,6,DML,1.327
2025-05-10,6,DMH,1.493
2025-05-10,6,DRL,3.761
2025-05-10,6,DRH,0.654
2025-05-11,1,DCL,1.357
2025-05-11,1,DCH,0.808
2025-05-11,1,DML,1.301
2025-05-11,1,DMH,2.397
2025-05-11,1,DRL,1.686
2025-05-11,1,DRH,1.192
2025-05-11,2,DCL,3.809
2025-05-11,2,DCH,0.244
2025-05-11,2,DML,0.736
2025-05-11,2,DMH,0.416
2025-05-11,2,DRL,2.375
2025-05-11,2,DRH,0.902
2025-05-11,3,DCL,4.199
2025-05-11,3,DCH,2.484
2025-05-11,3,DML,2.443
2025-05-11,3,DMH,0.632
2025-05-11,3,DRL,3.491
2025-05-11,3,DRH,1.942
2025-05-11,4,DCL,2.21
2025-05-11,4,DCH,1.089
2025-05-11,4,DML,0.802
2025-05-11,4,DMH,0.661
2025-05-11,4,DRL,6.474
2025-05-11,4,DRH,2.107
2025-05-11,5,DCL,4.396
2025-05-11,5,DCH,3.403
2025-05-11,5,DML,3.945
2025-05-11,5,DMH,1.593
2025-05-11,5,DRL,4.895
2025-05-11,5,DRH,3.005
2025-05-11,6,DCL,2.5
2025-05-11,6,DCH,2.954
2025-05-11,6,DML,3.564
2025-05-11,6,DMH,0.922
2025-05-11,6,DRL,3.033
2025-05-11,6,DRH,2.415
2025-05-12,1,DCL,1.159
2025-05-12,1,DCH,0.886
2025-05-12,1,DML,1.935
2025-05-12,1,DMH,0.389
2025-05-12,1,DRL,3.776
2025-05-12,1,DRH,0.535
2025-05-12,2,DCL,2.743
2025-05-12,2,DCH,0.602
2025-05-12,2,DML,2.723
2025-05-12,2,DMH,0.907
2025-05-12,2,DRL,3.755
2025-05-12,2,DRH,0.746
2025-05-12,3,DCL,1.391
2025-05-12,3,DCH,0.617
2025-05-12,3,DML,0.777
2025-05-12,3,DMH,0.371
2025-05-12,3,DRL,0.898
2025-05-12,3,DRH,0.978
2025-05-12,4,DCL,2.879
2025-05-12,4,DCH,0.931
2025-05-12,4,DML,1.598
2025-05-12,4,DMH,1.2
2025-05-12,4,DRL,3.138
2025-05-12,4,DRH,1.489
2025-05-12,5,DCL,6.427
2025-05-12,5,DCH,1.255
2025-05-12,5,DML,1.984
2025-05-12,5,DMH,3.017
2025-05-12,5,DRL,2.961
2025-05-12,5,DRH,2.458
2025-05-12,6,DCL,6.283
2025-05-12,6,DCH,0.33
2025-05-12,6,DML,2.585
2025-05-12,6,DMH,0.669
2025-05-12,6,DRL,3.365
2025-05-12,6,DRH,1.87
2025-05-13,1,DCL,1.839
2025-05-13,1,DCH,1.32
2025-05-13,1,DML,0.826
2025-05-13,1,DMH,0.615
2025-05-13,1,DRL,1.856
2025-05-13,1,DRH,1.279
2025-05-13,2,DCL,0.861
2025-05-13,2,DCH,0.535
2025-05-13,2,DML,1.681
2025-05-13,2,DMH,1.336
2025-05-13,2,DRL,1.989
2025-05-13,2,DRH,0.983
2025-05-13,3,DCL,2.485
2025-05-13,3,DCH,0.428
2025-05-13,3,DML,3.265
2025-05-13,3,DMH,0.432
2025-05-13,3,DRL,3.556
2025-05-13,3,DRH,1.672
2025-05-13,4,DCL,1.537
2025-05-13,4,DCH,0.425
2025-05-13,4,DML,0.902
2025-05-13,4,DMH,0.359
2025-05-13,4,DRL,1.854
2025-05-13,4,DRH,0.824
2025-05-13,5,DCL,5.385
2025-05-13,5,DCH,1.744
2025-05-13,5,DML,3.117
2025-05-13,5,DMH,1.154
2025-05-13,5,DRL,13.795
2025-05-13,5,DRH,2.183
2025-05-13,6,DCL,3.005
2025-05-13,6,DCH,0.866
2025-05-13,6,DML,1.241
2025-05-13,6,DMH,0.553
2025-05-13,6,DRL,3.407
2025-05-13,6,DRH,1.853
2025-05-14,1,DCL,3.811
2025-05-14,1,DCH,0.526
2025-05-14,1,DML,0.737
2025-05-14,1,DMH,0.674
2025-05-14,1,DRL,1.521
2025-05-14,1,DRH,0.673
2025-05-14,2,DCL,2.379
2025-05-14,2,DCH,0.563
2025-05-14,2,DML,1.267
2025-05-14,2,DMH,0.468
2025-05-14,2,DRL,2.679
2025-05-14,2,DRH,1.826
2025-05-14,3,DCL,3.407
2025-05-14,3,DCH,0.555
2025-05-14,3,DML,0.91
2025-05-14,3,DMH,0.786
2025-05-14,3,DRL,2.462
2025-05-14,3,DRH,1.315
2025-05-14,4,DCL,1.141
2025-05-14,4,DCH,2.211
2025-05-14,4,DML,2.662
2025-05-14,4,DMH,0.957
2025-05-14,4,DRL,5.707
2025-05-14,4,DRH,1.556
2025-05-14,5,DCL,3.57
2025-05-14,5,DCH,1.407
2025-05-14,5,DML,1.652
2025-05-14,5,DMH,1.588
2025-05-14,5,DRL,11.078
2025-05-14,5,DRH,1.174
2025-05-14,6,DCL,1.659
2025-05-14,6,DCH,2.015
2025-05-14,6,DML,2.231
2025-05-14,6,DMH,1.31
2025-05-14,6,DRL,6.79
2025-05-14,6,DRH,0.671
2025-05-15,1,DCL,1.859
2025-05-15,1,DCH,2.268
2025-05-15,1,DML,1.948
2025-05-15,1,DMH,1.059
2025-05-15,1,DRL,1.573
2025-05-15,1,DRH,1.592
2025-05-15,2,DCL,1.414
2025-05-15,2,DCH,0.52
2025-05-15,2,DML,0.756
2025-05-15,2,DMH,0.45
2025-05-15,2,DRL,8.894
2025-05-15,2,DRH,0.502
2025-05-15,3,DCL,1.187
2025-05-15,3,DCH,0.76
2025-05-15,3,DML,1.639
2025-05-15,3,DMH,0.797
2025-05-15,3,DRL,2.708
2025-05-15,3,DRH,1.918
2025-05-15,4,DCL,4.563
2025-05-15,4,DCH,2.292
2025-05-15,4,DML,1.06
2025-05-15,4,DMH,0.892
2025-05-15,4,DRL,3.022
2025-05-15,4,DRH,0.736
2025-05-15,5,DCL,3.405
2025-05-15,5,DCH,1.691
2025-05-15,5,DML,0.928
2025-05-15,5,DMH,1.76
2025-05-15,5,DRL,5.61
2025-05-15,5,DRH,3.703
2025-05-15,6,DCL,2.399
2025-05-15,6,DCH,2.085
2025-05-15,6,DML,1.047
2025-05-15,6,DMH,0.945
2025-05-15,6,DRL,4.178
2025-05-15,6,DRH,2.789
2025-05-16,1,DCL,1.092
2025-05-16,1,DCH,0.601
2025-05-16,1,DML,1.236
2025-05-16,1,DMH,0.689
2025-05-16,1,DRL,2.647
2025-05-16,1,DRH,1.103
2025-05-16,2,DCL,1.739
2025-05-16,2,DCH,1.058
2025-05-16,2,DML,1.223
2025-05-16,2,DMH,0.433
2025-05-16,2,DRL,1.613
2025-05-16,2,DRH,0.783
2025-05-16,3,DCL,1.987
2025-05-16,3,DCH,1.155
2025-05-16,3,DML,2.911
2025-05-16,3,DMH,0.689
2025-05-16,3,DRL,4.759
2025-05-16,3,DRH,0.608
2025-05-16,4,DCL,2.703
2025-05-16,4,DCH,0.735
2025-05-16,4,DML,1.051
2025-05-16,4,DMH,0.679
2025-05-16,4,DRL,4.327
2025-05-16,4,DRH,1.337
2025-05-16,5,DCL,2.148
2025-05-16,5,DCH,1.198
2025-05-16,5,DML,2.354
2025-05-16,5,DMH,1.593
2025-05-16,5,DRL,6.856
2025-05-16,5,DRH,1.576
2025-05-16,6,DCL,2.589
2025-05-16,6,DCH,0.645
2025-05-16,6,DML,1.172
2025-05-16,6,DMH,1.129
2025-05-16,6,DRL,4.232
2025-05-16,6,DRH,1.183
2025-05-17,1,DCL,3.738
2025-05-17,1,DCH,0.383
2025-05-17,1,DML,1.312
2025-05-17,1,DMH,0.799
2025-05-17,1,DRL,1.412
2025-05-17,1,DRH,1.607
2025-05-17,2,DCL,1.636
2025-05-17,2,DCH,0.643
2025-05-17,2,DML,0.546
2025-05-17,2,DMH,0.915
2025-05-17,2,DRL,3.18
2025-05-17,2,DRH,1.43
2025-05-17,3,DCL,1.028
2025-05-17,3,DCH,0.93
2025-05-17,3,DML,0.61
2025-05-17,3,DMH,0.89
2025-05-17,3,DRL,3.21
2025-05-17,3,DRH,1.08
2025-05-17,4,DCL,1.356
2025-05-17,4,DCH,2.068
2025-05-17,4,DML,3.265
2025-05-17,4,DMH,0.708
2025-05-17,4,DRL,1.775
2025-05-17,4,DRH,0.998
2025-05-17,5,DCL,2.541
2025-05-17,5,DCH,0.743
2025-05-17,5,DML,3.389
2025-05-17,5,DMH,2.056
2025-05-17,5,DRL,3.858
2025-05-17,5,DRH,4.272
2025-05-17,6,DCL,2.996
2025-05-17,6,DCH,0.637
2025-05-17,6,DML,0.692
2025-05-17,6,DMH,0.737
2025-05-17,6,DRL,3.315
2025-05-17,6,DRH,2.256
2025-05-18,1,DCL,2.116
2025-05-18,1,DCH,0.992
2025-05-18,1,DML,0.664
2025-05-18,1,DMH,0.743
2025-05-18,1,DRL,3.51
2025-05-18,1,DRH,1.087
2025-05-18,2,DCL,3.268
2025-05-18,2,DCH,0.52
2025-05-18,2,DML,1.039
2025-05-18,2,DMH,0.492
2025-05-18,2,DRL,1.428
2025-05-18,2,DRH,2.65
2025-05-18,3,DCL,1.668
2025-05-18,3,DCH,1.829
2025-05-18,3,DML,2.758
2025-05-18,3,DMH,0.62
2025-05-18,3,DRL,6.046
2025-05-18,3,DRH,2.503
2025-05-18,4,DCL,2.571
2025-05-18,4,DCH,0.677
2025-05-18,4,DML,0.897
2025-05-18,4,DMH,0.368
2025-05-18,4,DRL,3.84
2025-05-18,4,DRH,0.466
2025-05-18,5,DCL,1.471
2025-05-18,5,DCH,0.511
2025-05-18,5,DML,2.552
2025-05-18,5,DMH,1.612
2025-05-18,5,DRL,7.976
2025-05-18,5,DRH,2.15
2025-05-18,6,DCL,2.199
2025-05-18,6,DCH,1.692
2025-05-18,6,DML,1.476
2025-05-18,6,DMH,1.325
2025-05-18,6,DRL,2.176
2025-05-18,6,DRH,1.287
2025-05-19,1,DCL,2.589
2025-05-19,1,DCH,1.124
2025-05-19,1,DML,1.115
2025-05-19,1,DMH,0.587
2025-05-19,1,DRL,4.241
2025-05-19,1,DRH,2.064
2025-05-19,2,DCL,1.146
2025-05-19,2,DCH,1.778
2025-05-19,2,DML,0.466
2025-05-19,2,DMH,0.941
2025-05-19,2,DRL,2.568
2025-05-19,2,DRH,1.38
2025-05-19,3,DCL,3.238
2025-05-19,3,DCH,0.952
2025-05-19,3,DML,1.803
2025-05-19,3,DMH,1.81
2025-05-19,3,DRL,2.044
2025-05-19,3,DRH,0.865
2025-05-19,4,DCL,3.321
2025-05-19,4,DCH,1.233
2025-05-19,4,DML,1.824
2025-05-19,4,DMH,1.05
2025-05-19,4,DRL,4.503
2025-05-19,4,DRH,2.463
2025-05-19,5,DCL,4.009
2025-05-19,5,DCH,3.587
2025-05-19,5,DML,4.159
2025-05-19,5,DMH,1.402
2025-05-19,5,DRL,8.734
2025-05-19,5,DRH,1.783
2025-05-19,6,DCL,5.107
2025-05-19,6,DCH,0.458
2025-05-19,6,DML,2.294
2025-05-19,6,DMH,1.596
2025-05-19,6,DRL,4.798
2025-05-19,6,DRH,0.6
2025-05-20,1,DCL,3.498
2025-05-20,1,DCH,1.372
2025-05-20,1,DML,1.378
2025-05-20,1,DMH,0.732
2025-05-20,1,DRL,2.624
2025-05-20,1,DRH,0.857
2025-05-20,2,DCL,2.262
2025-05-20,2,DCH,0.657
2025-05-20,2,DML,0.905
2025-05-20,2,DMH,0.747
2025-05-20,2,DRL,3.408
2025-05-20,2,DRH,0.853
2025-05-20,3,DCL,6.026
2025-05-20,3,DCH,0.916
2025-05-20,3,DML,3.464
2025-05-20,3,DMH,1.43
2025-05-20,3,DRL,5.246
2025-05-20,3,DRH,1.641
2025-05-20,4,DCL,3.535
2025-05-20,4,DCH,1.668
2025-05-20,4,DML,1.031
2025-05-20,4,DMH,0.695
2025-05-20,4,DRL,3.874
2025-05-20,4,DRH,1.521
2025-05-20,5,DCL,8.324
2025-05-20,5,DCH,1.377
2025-05-20,5,DML,1.64
2025-05-20,5,DMH,1.452
2025-05-20,5,DRL,15.901
2025-05-20,5,DRH,4.548
2025-05-20,6,DCL,1.846
2025-05-20,6,DCH,1.192
2025-05-20,6,DML,2.568
2025-05-20,6,DMH,0.638
2025-05-20,6,DRL,3.397
2025-05-20,6,DRH,1.448
2025-05-21,1,DCL,1.827
2025-05-21,1,DCH,0.822
2025-05-21,1,DML,1.104
2025-05-21,1,DMH,0.959
2025-05-21,1,DRL,2.596
2025-05-21,1,DRH,3.27
2025-05-21,2,DCL,2.11
2025-05-21,2,DCH,0.411
2025-05-21,2,DML,4.961
2025-05-21,2,DMH,0.378
2025-05-21,2,DRL,2.324
2025-05-21,2,DRH,2.513
2025-05-21,3,DCL,0.615
2025-05-21,3,DCH,0.913
2025-05-21,3,DML,1.756
2025-05-21,3,DMH,0.853
2025-05-21,3,DRL,2.681
2025-05-21,3,DRH,0.904
2025-05-21,4,DCL,1.563
2025-05-21,4,DCH,1.969
2025-05-21,4,DML,0.868
2025-05-21,4,DMH,1.035
2025-05-21,4,DRL,3.871
2025-05-21,4,DRH,1.775
2025-05-21,5,DCL,2.284
2025-05-21,5,DCH,0.838
2025-05-21,5,DML,2.835
2025-05-21,5,DMH,0.497
2025-05-21,5,DRL,3.803
2025-05-21,5,DRH,1.662
2025-05-21,6,DCL,2.549
2025-05-21,6,DCH,2.332
2025-05-21,6,DML,2.929
2025-05-21,6,DMH,1.342
2025-05-21,6,DRL,1.771
2025-05-21,6,DRH,1.785
2025-05-22,1,DCL,1.787
2025-05-22,1,DCH,0.815
2025-05-22,1,DML,1.213
2025-05-22,1,DMH,0.511
2025-05-22,1,DRL,1.834
2025-05-22,1,DRH,1.221
2025-05-22,2,DCL,1.161
2025-05-22,2,DCH,0.382
2025-05-22,2,DML,0.603
2025-05-22,2,DMH,0.825
2025-05-22,2,DRL,4.285
2025-05-22,2,DRH,1.172
2025-05-22,3,DCL,3.459
2025-05-22,3,DCH,0.858
2025-05-22,3,DML,1.487
2025-05-22,3,DMH,0.936
2025-05-22,3,DRL,3.503
2025-05-22,3,DRH,2.162
2025-05-22,4,DCL,2.579
2025-05-22,4,DCH,0.901
2025-05-22,4,DML,3.84
2025-05-22,4,DMH,0.69
2025-05-22,4,DRL,2.569
2025-05-22,4,DRH,0.603
2025-05-22,5,DCL,1.731
2025-05-22,5,DCH,1.194
2025-05-22,5,DML,1.761
2025-05-22,5,DMH,3.75
2025-05-22,5,DRL,10.346
2025-05-22,5,DRH,4.519
2025-05-22,6,DCL,3.397
2025-05-22,6,DCH,0.538
2025-05-22,6,DML,1.934
2025-05-22,6,DMH,0.862
2025-05-22,6,DRL,5.177
2025-05-22,6,DRH,2.776
2025-05-23,1,DCL,2.511
2025-05-23,1,DCH,1.318
2025-05-23,1,DML,1.287
2025-05-23,1,DMH,0.588
2025-05-23,1,DRL,2.24
2025-05-23,1,DRH,2.514
2025-05-23,2,DCL,3.327
2025-05-23,2,DCH,1.203
2025-05-23,2,DML,2.097
2025-05-23,2,DMH,1.052
2025-05-23,2,DRL,3.407
2025-05-23,2,DRH,0.759
2025-05-23,3,DCL,4.243
2025-05-23,3,DCH,0.868
2025-05-23,3,DML,1.403
2025-05-23,3,DMH,1.481
2025-05-23,3,DRL,2.784
2025-05-23,3,DRH,1.216
2025-05-23,4,DCL,2.043
2025-05-23,4,DCH,0.622
2025-05-23,4,DML,2.07
2025-05-23,4,DMH,0.644
2025-05-23,4,DRL,2.694
2025-05-23,4,DRH,1.002
2025-05-23,5,DCL,4.04
2025-05-23,5,DCH,2.342
2025-05-23,5,DML,6.125
2025-05-23,5,DMH,2.41
2025-05-23,5,DRL,2.522
2025-05-23,5,DRH,1.7
2025-05-23,6,DCL,3.862
2025-05-23,6,DCH,0.614
2025-05-23,6,DML,1.595
2025-05-23,6,DMH,0.363
2025-05-23,6,DRL,1.077
2025-05-23,6,DRH,2.15
2025-05-24,1,DCL,2.411
2025-05-24,1,DCH,1.504
2025-05-24,1,DML,2.233
2025-05-24,1,DMH,0.361
2025-05-24,1,DRL,5.024
2025-05-24,1,DRH,1.194
2025-05-24,2,DCL,0.835
2025-05-24,2,DCH,0.945
2025-05-24,2,DML,2.13
2025-05-24,2,DMH,0.45
2025-05-24,2,DRL,2.039
2025-05-24,2,DRH,0.353
2025-05-24,3,DCL,2.585
2025-05-24,3,DCH,1.01
2025-05-24,3,DML,1.974
2025-05-24,3,DMH,0.571
2025-05-24,3,DRL,4.765
2025-05-24,3,DRH,0.87
2025-05-24,4,DCL,1.878
2025-05-24,4,DCH,0.559
2025-05-24,4,DML,2.243
2025-05-24,4,DMH,0.217
2025-05-24,4,DRL,2.001
2025-05-24,4,DRH,3.098
2025-05-24,5,DCL,7.871
2025-05-24,5,DCH,0.898
2025-05-24,5,DML,2.198
2025-05-24,5,DMH,1.208
2025-05-24,5,DRL,6.865
2025-05-24,5,DRH,2.33
2025-05-24,6,DCL,2.716
2025-05-24,6,DCH,3.613
2025-05-24,6,DML,1.602
2025-05-24,6,DMH,1.868
2025-05-24,6,DRL,6.843
2025-05-24,6,DRH,2.512
2025-05-25,1,DCL,2.563
2025-05-25,1,DCH,0.933
2025-05-25,1,DML,4.507
2025-05-25,1,DMH,0.98
2025-05-25,1,DRL,1.611
2025-05-25,1,DRH,2.302
2025-05-25,2,DCL,1.898
2025-05-25,2,DCH,0.67
2025-05-25,2,DML,1.544
2025-05-25,2,DMH,0.616
2025-05-25,2,DRL,1.921
2025-05-25,2,DRH,0.973
2025-05-25,3,DCL,1.77
2025-05-25,3,DCH,0.708
2025-05-25,3,DML,2.019
2025-05-25,3,DMH,1.556
2025-05-25,3,DRL,3.325
2025-05-25,3,DRH,0.929
2025-05-25,4,DCL,6.938
2025-05-25,4,DCH,0.516
2025-05-25,4,DML,6.197
2025-05-25,4,DMH,1.35
2025-05-25,4,DRL,11.935
2025-05-25,4,DRH,0.931
2025-05-25,5,DCL,3.606
2025-05-25,5,DCH,1.176
2025-05-25,5,DML,3.499
2025-05-25,5,DMH,0.979
2025-05-25,5,DRL,4.525
2025-05-25,5,DRH,1.11
2025-05-25,6,DCL,2.071
2025-05-25,6,DCH,0.7
2025-05-25,6,DML,3.024
2025-05-25,6,DMH,1.468
2025-05-25,6,DRL,4.368
2025-05-25,6,DRH,1.326
2025-05-26,1,DCL,1.833
2025-05-26,1,DCH,1.138
2025-05-26,1,DML,0.376
2025-05-26,1,DMH,0.563
2025-05-26,1,DRL,1.924
2025-05-26,1,DRH,1.287
2025-05-26,2,DCL,2.247
2025-05-26,2,DCH,0.56
2025-05-26,2,DML,0.867
2025-05-26,2,DMH,0.251
2025-05-26,2,DRL,2.139
2025-05-26,2,DRH,0.595
2025-05-26,3,DCL,3.195
2025-05-26,3,DCH,0.849
2025-05-26,3,DML,1.962
2025-05-26,3,DMH,0.609
2025-05-26,3,DRL,2.376
2025-05-26,3,DRH,0.981
2025-05-26,4,DCL,1.284
2025-05-26,4,DCH,0.574
2025-05-26,4,DML,0.936
2025-05-26,4,DMH,0.607
2025-05-26,4,DRL,4.362
2025-05-26,4,DRH,1.457
2025-05-26,5,DCL,3.642
2025-05-26,5,DCH,1.894
2025-05-26,5,DML,3.131
2025-05-26,5,DMH,1.232
2025-05-26,5,DRL,9.946
2025-05-26,5,DRH,6.226
2025-05-26,6,DCL,0.8
2025-05-26,6,DCH,1.021
2025-05-26,6,DML,4.289
2025-05-26,6,DMH,1.127
2025-05-26,6,DRL,4.328
2025-05-26,6,DRH,0.749
2025-05-27,1,DCL,1.935
2025-05-27,1,DCH,0.435
2025-05-27,1,DML,0.909
2025-05-27,1,DMH,1.309
2025-05-27,1,DRL,0.425
2025-05-27,1,DRH,1.383
2025-05-27,2,DCL,1.455
2025-05-27,2,DCH,0.529
2025-05-27,2,DML,1.18
2025-05-27,2,DMH,0.395
2025-05-27,2,DRL,1.467
2025-05-27,2,DRH,0.603
2025-05-27,3,DCL,3.296
2025-05-27,3,DCH,1.008
2025-05-27,3,DML,2.17
2025-05-27,3,DMH,0.734
2025-05-27,3,DRL,3.602
2025-05-27,3,DRH,1.693
2025-05-27,4,DCL,2.054
2025-05-27,4,DCH,0.506
2025-05-27,4,DML,2.549
2025-05-27,4,DMH,0.617
2025-05-27,4,DRL,2.416
2025-05-27,4,DRH,4.014
2025-05-27,5,DCL,2.937
2025-05-27,5,DCH,1.006
2025-05-27,5,DML,1.743
2025-05-27,5,DMH,1.009
2025-05-27,5,DRL,2.82
2025-05-27,5,DRH,1.233
2025-05-27,6,DCL,2.478
2025-05-27,6,DCH,0.821
2025-05-27,6,DML,2.966
2025-05-27,6,DMH,1.091
2025-05-27,6,DRL,1.36
2025-05-27,6,DRH,1.487
2025-05-28,1,DCL,2.246
2025-05-28,1,DCH,0.664
2025-05-28,1,DML,1.749
2025-05-28,1,DMH,0.462
2025-05-28,1,DRL,3.62
2025-05-28,1,DRH,1.318
2025-05-28,2,DCL,3.027
2025-05-28,2,DCH,0.654
2025-05-28,2,DML,2.049
2025-05-28,2,DMH,1.048
