date,period,offer_gbp_mwh,bid_gbp_mwh
2025-04-20,17,127.15,-11.66
2025-04-20,18,98.28,-15.71
2025-04-20,19,108.02,-0.39
2025-04-20,20,109.47,7.1
2025-04-20,21,114.62,-5.89
2025-04-20,22,117.97,25.79
2025-04-20,23,117.96,-11.79
2025-04-20,24,110.11,24.17
2025-04-20,25,90.86,15.18
2025-04-20,26,136.73,33.61
2025-04-20,27,145.79,13.36
2025-04-20,28,149.59,-3.71
2025-04-20,29,127.67,6.77
2025-04-20,30,111.97,15.04
2025-04-20,31,150.89,39.24
2025-04-20,32,127.33,42.22
2025-04-20,33,143.87,27.71
2025-04-20,34,139.77,29.43
2025-04-20,35,133.55,56.58
2025-04-20,36,139.65,31.86
2025-04-20,37,168.06,66.33
2025-04-20,38,116.11,50.62
2025-04-20,39,140.57,17.83
2025-04-20,40,141.88,2.18
2025-04-20,41,116.72,13.42
2025-04-20,42,137.19,-17.08
2025-04-20,43,87.46,-11.9
2025-04-20,44,126.15,17.78
2025-04-20,45,80.21,-9.42
2025-04-20,46,128.58,23.0
2025-04-20,47,88.54,-20.03
2025-04-20,48,73.43,19.41
2025-04-21,1,74.75,9.42
2025-04-21,2,118.74,-23.8
2025-04-21,3,95.98,15.33
2025-04-21,4,79.68,0.77
2025-04-21,5,68.11,-27.37
2025-04-21,6,111.86,-25.03
2025-04-21,7,73.02,14.36
2025-04-21,8,82.08,-20.94
2025-04-21,9,79.14,12.54
2025-04-21,10,79.54,11.87
2025-04-21,11,103.53,-35.32
2025-04-21,12,110.92,4.78
2025-04-21,13,109.73,9.06
2025-04-21,14,80.12,20.09
2025-04-21,15,126.75,-22.47
2025-04-21,16,115.19,29.56
2025-04-21,17,110.74,41.31
2025-04-21,18,129.92,40.15
2025-04-21,19,102.69,40.25
2025-04-21,20,112.18,27.45
2025-04-21,21,135.63,31.81
2025-04-21,22,138.81,44.78
2025-04-21,23,110.47,52.76
2025-04-21,24,101.24,18.22
2025-04-21,25,109.81,29.41
2025-04-21,26,104.93,15.93
2025-04-21,27,97.97,43.29
2025-04-21,28,118.71,15.55
2025-04-21,29,123.9,-2.37
2025-04-21,30,117.27,1.08
2025-04-21,31,146.15,55.08
2025-04-21,32,146.51,55.54
2025-04-21,33,159.4,47.02
2025-04-21,34,139.76,45.67
2025-04-21,35,151.38,22.66
2025-04-21,36,184.96,35.94
2025-04-21,37,151.39,48.67
2025-04-21,38,149.74,64.95
2025-04-21,39,142.41,8.81
2025-04-21,40,117.13,53.21
2025-04-21,41,142.17,6.3
2025-04-21,42,133.25,-6.17
2025-04-21,43,118.98,28.67
2025-04-21,44,105.54,19.91
2025-04-21,45,94.26,25.0
2025-04-21,46,100.3,-0.63
2025-04-21,47,100.59,-10.49
2025-04-21,48,92.15,4.42
2025-04-22,1,85.13,-18.99
2025-04-22,2,108.53,-38.73
2025-04-22,3,88.73,14.62
2025-04-22,4,113.25,-9.91
2025-04-22,5,62.35,-42.47
2025-04-22,6,79.63,21.2
2025-04-22,7,79.4,-19.71
2025-04-22,8,110.95,3.48
2025-04-22,9,112.13,-22.87
2025-04-22,10,119.28,-6.97
2025-04-22,11,118.78,4.27
2025-04-22,12,122.38,0.24
2025-04-22,13,113.49,8.07
2025-04-22,14,110.85,28.61
2025-04-22,15,130.33,18.88
2025-04-22,16,139.58,-12.08
2025-04-22,17,116.9,18.96
2025-04-22,18,102.54,32.82
2025-04-22,19,148.08,3.03
2025-04-22,20,140.07,28.22
2025-04-22,21,90.95,25.49
2025-04-22,22,122.29,-2.75
2025-04-22,23,108.91,-10.83
2025-04-22,24,150.23,5.67
2025-04-22,25,116.33,38.31
2025-04-22,26,138.72,-6.3
2025-04-22,27,132.15,47.41
2025-04-22,28,120.86,-3.45
2025-04-22,29,104.15,15.32
2025-04-22,30,127.39,14.96
2025-04-22,31,150.73,52.99
2025-04-22,32,133.78,11.7
2025-04-22,33,127.88,32.56
2025-04-22,34,170.95,31.07
2025-04-22,35,141.49,37.63
2025-04-22,36,149.22,70.06
2025-04-22,37,177.86,23.92
2025-04-22,38,153.35,44.21
2025-04-22,39,165.69,21.47
2025-04-22,40,126.01,22.47
2025-04-22,41,99.86,40.27
2025-04-22,42,120.41,-7.64
2025-04-22,43,115.21,8.79
2025-04-22,44,95.4,4.02
2025-04-22,45,124.81,10.33
2025-04-22,46,114.01,6.78
2025-04-22,47,85.15,16.42
2025-04-22,48,91.39,-3.77
2025-04-23,1,102.34,5.17
2025-04-23,2,94.52,-34.22
2025-04-23,3,97.85,-26.78
2025-04-23,4,88.35,9.36
2025-04-23,5,88.22,-0.3
2025-04-23,6,104.31,-32.41
2025-04-23,7,104.63,-2.08
2025-04-23,8,103.99,-2.96
2025-04-23,9,74.82,-25.77
2025-04-23,10,71.26,-34.73
2025-04-23,11,113.08,-31.94
2025-04-23,12,102.67,-18.35
2025-04-23,13,92.1,2.94
2025-04-23,14,90.38,13.89
2025-04-23,15,109.78,16.68
2025-04-23,16,98.73,34.19
2025-04-23,17,93.87,21.46
2025-04-23,18,120.12,32.68
2025-04-23,19,136.14,38.31
2025-04-23,20,113.09,33.96
2025-04-23,21,121.63,24.8
2025-04-23,22,94.54,-5.68
2025-04-23,23,105.54,6.53
2025-04-23,24,141.41,20.52
2025-04-23,25,142.99,4.5
2025-04-23,26,117.48,40.79
2025-04-23,27,104.71,3.6
2025-04-23,28,147.47,47.1
2025-04-23,29,104.55,34.63
2025-04-23,30,124.46,-0.34
2025-04-23,31,159.49,56.64
2025-04-23,32,157.8,37.49
2025-04-23,33,154.21,27.99
2025-04-23,34,176.92,72.74
2025-04-23,35,140.98,50.85
2025-04-23,36,182.49,39.35
2025-04-23,37,172.83,36.76
2025-04-23,38,124.02,61.01
2025-04-23,39,112.87,39.77
2025-04-23,40,120.12,2.83
2025-04-23,41,140.87,37.97
2025-04-23,42,138.07,28.83
2025-04-23,43,114.87,13.05
2025-04-23,44,133.44,15.74
2025-04-23,45,105.43,29.43
2025-04-23,46,106.41,19.58
2025-04-23,47,82.3,24.01
2025-04-23,48,112.56,13.19
2025-04-24,1,97.39,17.15
2025-04-24,2,110.52,8.15
2025-04-24,3,80.06,-26.35
2025-04-24,4,117.16,-6.87
2025-04-24,5,91.04,-21.25
2025-04-24,6,75.0,7.87
2025-04-24,7,74.53,-9.72
2025-04-24,8,118.53,-9.75
2025-04-24,9,123.9,-29.09
2025-04-24,10,84.15,-24.37
2025-04-24,11,69.37,11.32
2025-04-24,12,80.18,-22.58
2025-04-24,13,115.64,28.11
2025-04-24,14,136.79,35.46
2025-04-24,15,127.03,-13.61
2025-04-24,16,124.33,33.16
2025-04-24,17,130.26,29.49
2025-04-24,18,142.28,20.2
2025-04-24,19,92.59,6.35
2025-04-24,20,93.69,-4.22
2025-04-24,21,138.22,44.41
2025-04-24,22,120.47,3.85
2025-04-24,23,122.31,13.8
2025-04-24,24,114.38,41.92
2025-04-24,25,111.34,47.67
2025-04-24,26,105.97,-3.13
2025-04-24,27,128.4,30.15
2025-04-24,28,134.77,42.51
2025-04-24,29,141.02,50.31
2025-04-24,30,141.52,8.1
2025-04-24,31,153.4,4.51
2025-04-24,32,115.87,22.54
2025-04-24,33,170.45,44.62
2025-04-24,34,143.39,51.59
2025-04-24,35,138.93,41.57
2025-04-24,36,176.62,27.18
2025-04-24,37,137.67,46.63
2025-04-24,38,135.22,24.58
2025-04-24,39,152.66,63.28
2025-04-24,40,127.19,32.12
2025-04-24,41,126.61,39.37
2025-04-24,42,116.84,34.97
2025-04-24,43,116.28,31.52
2025-04-24,44,120.21,-3.79
2025-04-24,45,79.37,-20.56
2025-04-24,46,112.1,-19.01
2025-04-24,47,80.01,-19.2
2025-04-24,48,91.62,9.46
2025-04-25,1,116.67,-5.8
2025-04-25,2,92.81,1.18
2025-04-25,3,105.81,13.29
2025-04-25,4,80.06,15.59
2025-04-25,5,73.06,-15.03
2025-04-25,6,116.86,9.68
2025-04-25,7,115.19,-33.66
2025-04-25,8,69.29,15.73
2025-04-25,9,92.93,-9.0
2025-04-25,10,124.54,11.42
2025-04-25,11,126.69,-0.49
2025-04-25,12,105.58,-2.95
2025-04-25,13,126.01,4.78
2025-04-25,14,111.16,30.87
2025-04-25,15,137.89,35.1
2025-04-25,16,135.56,16.29
2025-04-25,17,107.17,12.94
2025-04-25,18,131.97,51.12
2025-04-25,19,123.45,3.24
2025-04-25,20,108.51,-11.55
2025-04-25,21,93.28,13.3
2025-04-25,22,105.67,12.11
2025-04-25,23,113.37,27.91
2025-04-25,24,134.75,-9.77
2025-04-25,25,113.88,15.26
2025-04-25,26,135.08,32.0
2025-04-25,27,135.24,27.67
2025-04-25,28,135.8,46.22
2025-04-25,29,122.79,19.27
2025-04-25,30,127.67,26.47
2025-04-25,31,152.2,19.84
2025-04-25,32,115.35,38.08
2025-04-25,33,124.23,65.87
2025-04-25,34,152.56,58.95
2025-04-25,35,132.67,40.65
2025-04-25,36,141.28,49.05
2025-04-25,37,161.46,68.39
2025-04-25,38,170.76,56.14
2025-04-25,39,109.56,18.12
2025-04-25,40,117.58,-1.02
2025-04-25,41,125.38,38.33
2025-04-25,42,134.39,4.06
2025-04-25,43,141.93,-15.51
2025-04-25,44,125.19,-5.31
2025-04-25,45,109.73,-17.14
2025-04-25,46,107.1,-28.61
2025-04-25,47,75.2,-17.91
2025-04-25,48,123.66,-5.9
2025-04-26,1,101.27,-5.39
2025-04-26,2,70.44,14.89
2025-04-26,3,113.39,-24.63
2025-04-26,4,108.29,6.77
2025-04-26,5,76.39,-33.44
2025-04-26,6,92.94,-10.28
2025-04-26,7,101.0,-36.94
2025-04-26,8,108.97,-3.38
2025-04-26,9,60.84,-21.85
2025-04-26,10,72.29,-11.32
2025-04-26,11,123.35,-8.59
2025-04-26,12,63.19,-6.71
2025-04-26,13,115.55,-14.27
2025-04-26,14,102.13,-6.69
2025-04-26,15,130.46,-2.91
2025-04-26,16,96.21,-15.39
2025-04-26,17,74.3,-32.4
2025-04-26,18,96.45,-8.73
2025-04-26,19,124.34,37.69
2025-04-26,20,77.02,8.4
2025-04-26,21,94.15,-4.07
2025-04-26,22,107.35,32.84
2025-04-26,23,120.45,30.97
2025-04-26,24,113.33,6.15
2025-04-26,25,122.29,28.77
2025-04-26,26,126.97,30.26
2025-04-26,27,108.52,19.93
2025-04-26,28,92.64,14.2
2025-04-26,29,144.14,42.21
2025-04-26,30,144.25,-5.11
2025-04-26,31,136.33,6.7
2025-04-26,32,119.15,19.7
2025-04-26,33,146.09,14.68
2025-04-26,34,128.18,21.24
2025-04-26,35,137.75,27.62
2025-04-26,36,116.19,29.69
2025-04-26,37,133.4,13.1
2025-04-26,38,133.36,14.37
2025-04-26,39,147.61,28.72
2025-04-26,40,116.38,33.49
2025-04-26,41,137.19,-10.24
2025-04-26,42,123.92,-24.97
2025-04-26,43,126.55,-5.46
2025-04-26,44,79.62,17.72
2025-04-26,45,98.54,-7.46
2025-04-26,46,86.22,4.13
2025-04-26,47,85.81,-11.19
2025-04-26,48,102.38,8.35
2025-04-27,1,119.71,-14.23
2025-04-27,2,98.79,-0.75
2025-04-27,3,63.71,-24.49
2025-04-27,4,70.53,10.7
2025-04-27,5,97.71,-4.65
2025-04-27,6,95.32,-23.16
2025-04-27,7,76.56,-0.62
2025-04-27,8,112.95,12.77
2025-04-27,9,105.2,-13.47
2025-04-27,10,70.25,-26.12
2025-04-27,11,74.4,-29.5
2025-04-27,12,72.08,-33.96
2025-04-27,13,107.41,7.2
2025-04-27,14,68.42,14.88
2025-04-27,15,82.42,34.18
2025-04-27,16,133.47,8.98
2025-04-27,17,136.59,7.95
2025-04-27,18,133.99,7.16
2025-04-27,19,119.54,1.15
2025-04-27,20,95.05,-13.66
2025-04-27,21,121.46,-5.91
2025-04-27,22,111.95,-14.48
2025-04-27,23,121.36,22.7
2025-04-27,24,132.83,17.49
2025-04-27,25,91.58,20.16
2025-04-27,26,105.16,25.34
2025-04-27,27,101.06,-2.42
2025-04-27,28,135.4,-17.16
2025-04-27,29,146.92,11.69
2025-04-27,30,148.23,2.19
2025-04-27,31,121.61,30.76
2025-04-27,32,152.33,27.63
2025-04-27,33,161.19,8.58
2025-04-27,34,122.33,28.81
2025-04-27,35,131.95,45.1
2025-04-27,36,123.81,42.61
2025-04-27,37,160.34,18.5
2025-04-27,38,150.09,7.86
2025-04-27,39,106.12,19.89
2025-04-27,40,103.89,8.18
2025-04-27,41,127.59,46.11
2025-04-27,42,95.99,28.8
2025-04-27,43,124.26,-8.96
2025-04-27,44,83.97,-26.68
2025-04-27,45,89.33,10.93
2025-04-27,46,112.64,24.29
2025-04-27,47,83.98,13.82
2025-04-27,48,110.88,8.32
2025-04-28,1,97.25,-8.02
2025-04-28,2,82.88,-21.38
2025-04-28,3,105.28,-21.08
2025-04-28,4,79.49,-24.18
2025-04-28,5,84.94,-35.5
2025-04-28,6,79.32,14.99
2025-04-28,7,113.86,-0.95
2025-04-28,8,72.77,7.19
2025-04-28,9,79.42,19.56
2025-04-28,10,103.38,-4.67
2025-04-28,11,104.84,-21.99
2025-04-28,12,113.93,-30.02
2025-04-28,13,100.29,-6.19
2025-04-28,14,125.05,21.57
2025-04-28,15,129.3,29.29
2025-04-28,16,95.49,40.11
2025-04-28,17,90.29,24.49
2025-04-28,18,136.02,29.3
2025-04-28,19,138.77,-4.96
2025-04-28,20,109.0,41.75
2025-04-28,21,107.4,19.09
2025-04-28,22,151.27,22.55
2025-04-28,23,108.59,-1.12
2025-04-28,24,116.12,42.38
2025-04-28,25,123.0,23.89
2025-04-28,26,151.35,32.82
2025-04-28,27,124.44,3.68
2025-04-28,28,99.92,5.89
2025-04-28,29,129.8,15.24
2025-04-28,30,149.51,55.58
2025-04-28,31,128.63,25.37
2025-04-28,32,125.57,65.84
2025-04-28,33,165.84,47.8
2025-04-28,34,139.49,45.88
2025-04-28,35,167.49,50.67
2025-04-28,36,171.82,55.57
2025-04-28,37,135.39,40.85
2025-04-28,38,133.93,51.71
2025-04-28,39,110.64,54.89
2025-04-28,40,156.99,30.46
2025-04-28,41,133.97,31.12
2025-04-28,42,118.25,39.44
2025-04-28,43,135.05,-11.97
2025-04-28,44,89.44,37.25
2025-04-28,45,87.72,12.34
2025-04-28,46,124.98,-27.22
2025-04-28,47,80.13,0.66
2025-04-28,48,129.03,-27.19
2025-04-29,1,79.12,-15.31
2025-04-29,2,96.17,-30.37
2025-04-29,3,95.94,-17.58
2025-04-29,4,97.73,0.47
2025-04-29,5,121.16,-23.96
2025-04-29,6,106.19,4.42
2025-04-29,7,90.86,-20.2
2025-04-29,8,111.78,-28.57
2025-04-29,9,78.84,-31.62
2025-04-29,10,74.95,-8.99
2025-04-29,11,118.98,26.0
2025-04-29,12,78.2,-23.8
2025-04-29,13,80.5,-10.4
2025-04-29,14,93.05,-27.01
2025-04-29,15,95.82,-15.73
2025-04-29,16,96.57,-8.31
2025-04-29,17,131.0,6.13
2025-04-29,18,93.61,20.7
2025-04-29,19,121.02,9.55
2025-04-29,20,106.43,2.44
2025-04-29,21,91.51,4.86
2025-04-29,22,128.2,32.47
2025-04-29,23,91.87,22.4
2025-04-29,24,132.29,-9.02
2025-04-29,25,100.38,17.18
2025-04-29,26,116.12,15.9
2025-04-29,27,141.78,25.87
2025-04-29,28,91.12,7.55
2025-04-29,29,103.84,53.19
2025-04-29,30,133.13,12.61
2025-04-29,31,102.05,8.0
2025-04-29,32,127.8,15.2
2025-04-29,33,146.47,21.03
2025-04-29,34,157.0,58.62
2025-04-29,35,134.12,30.11
2025-04-29,36,170.79,66.05
2025-04-29,37,144.97,46.44
2025-04-29,38,121.1,13.29
2025-04-29,39,134.61,11.56
2025-04-29,40,120.68,13.84
2025-04-29,41,120.12,6.99
2025-04-29,42,107.63,20.91
2025-04-29,43,117.32,28.2
2025-04-29,44,108.28,-8.52
2025-04-29,45,104.37,24.71
2025-04-29,46,120.98,0.44
2025-04-29,47,84.9,-2.34
2025-04-29,48,75.05,-32.17
2025-04-30,1,92.34,6.1
2025-04-30,2,75.12,22.5
2025-04-30,3,104.39,-9.97
2025-04-30,4,68.84,-18.42
2025-04-30,5,116.26,-30.94
2025-04-30,6,72.91,-22.45
2025-04-30,7,100.47,9.38
2025-04-30,8,113.21,-0.03
2025-04-30,9,115.6,-13.67
2025-04-30,10,120.43,-19.51
2025-04-30,11,81.86,-28.09
2025-04-30,12,95.63,-17.13
2025-04-30,13,111.83,10.25
2025-04-30,14,124.48,34.66
2025-04-30,15,93.29,-24.12
2025-04-30,16,127.85,28.23
2025-04-30,17,101.55,13.49
2025-04-30,18,140.27,40.65
2025-04-30,19,114.01,35.25
2025-04-30,20,136.28,31.68
2025-04-30,21,136.48,17.18
2025-04-30,22,106.23,7.95
2025-04-30,23,143.18,-11.88
2025-04-30,24,140.31,13.38
2025-04-30,25,126.01,34.83
2025-04-30,26,149.28,26.64
2025-04-30,27,126.73,35.79
2025-04-30,28,144.76,4.18
2025-04-30,29,134.91,33.21
2025-04-30,30,145.06,3.81
2025-04-30,31,122.68,25.28
2025-04-30,32,164.01,50.05
2025-04-30,33,142.55,34.92
2025-04-30,34,124.71,32.37
2025-04-30,35,174.67,40.46
2025-04-30,36,135.97,32.36
2025-04-30,37,165.11,51.91
2025-04-30,38,133.29,18.17
2025-04-30,39,153.53,42.97
2025-04-30,40,152.89,27.02
2025-04-30,41,133.28,13.41
2025-04-30,42,135.25,43.26
2025-04-30,43,89.93,24.24
2025-04-30,44,124.65,32.71
2025-04-30,45,109.76,17.0
2025-04-30,46,90.38,9.97
2025-04-30,47,111.45,2.05
2025-04-30,48,107.13,-3.04
2025-05-01,1,109.75,-23.46
2025-05-01,2,71.72,14.02
2025-05-01,3,101.08,-23.42
2025-05-01,4,111.88,-31.46
2025-05-01,5,67.69,-28.97
2025-05-01,6,71.26,-37.45
2025-05-01,7,76.55,-3.21
2025-05-01,8,100.47,-3.68
2025-05-01,9,82.12,8.08
2025-05-01,10,111.33,-2.6
2025-05-01,11,79.78,-20.95
2025-05-01,12,119.55,12.18
2025-05-01,13,83.14,3.85
2025-05-01,14,96.72,10.95
2025-05-01,15,121.92,14.52
2025-05-01,16,86.18,3.44
2025-05-01,17,121.56,41.71
2025-05-01,18,130.49,-13.2
2025-05-01,19,135.82,-9.22
2025-05-01,20,96.31,-11.57
2025-05-01,21,131.48,3.49
2025-05-01,22,122.41,35.53
2025-05-01,23,125.02,41.37
2025-05-01,24,110.12,-17.47
2025-05-01,25,114.9,40.18
2025-05-01,26,96.78,37.35
2025-05-01,27,114.16,47.27
2025-05-01,28,145.74,-7.52
2025-05-01,29,106.55,5.7
2025-05-01,30,128.54,28.78
2025-05-01,31,140.89,57.16
2025-05-01,32,170.43,12.58
2025-05-01,33,122.39,64.31
2025-05-01,34,161.05,71.56
2025-05-01,35,132.43,28.98
2025-05-01,36,126.58,52.53
2025-05-01,37,138.01,24.21
2025-05-01,38,124.62,23.32
2025-05-01,39,150.39,39.19
2025-05-01,40,124.62,50.3
2025-05-01,41,105.93,51.54
2025-05-01,42,128.43,-11.57
2025-05-01,43,132.84,-21.32
2025-05-01,44,101.77,30.17
2025-05-01,45,120.31,30.6
2025-05-01,46,93.73,-19.39
2025-05-01,47,120.62,-21.11
2025-05-01,48,99.65,-5.22
2025-05-02,1,118.78,-30.35
2025-05-02,2,84.8,-3.06
2025-05-02,3,81.49,-27.53
2025-05-02,4,105.65,1.64
2025-05-02,5,73.89,0.7
2025-05-02,6,79.19,-10.36
2025-05-02,7,85.28,20.52
2025-05-02,8,88.63,-28.76
2025-05-02,9,114.61,13.59
2025-05-02,10,90.92,-39.7
2025-05-02,11,131.19,5.2
2025-05-02,12,87.31,-30.7
2025-05-02,13,77.89,-18.05
2025-05-02,14,103.44,30.69
2025-05-02,15,99.92,27.75
2025-05-02,16,89.24,-12.18
2025-05-02,17,98.31,-10.61
2025-05-02,18,135.33,30.65
2025-05-02,19,105.19,39.01
2025-05-02,20,95.18,-7.72
2025-05-02,21,131.08,40.62
2025-05-02,22,123.1,31.05
2025-05-02,23,100.96,15.55
2025-05-02,24,135.81,12.38
2025-05-02,25,96.64,16.07
2025-05-02,26,116.74,-3.62
2025-05-02,27,144.4,11.33
2025-05-02,28,140.66,44.31
2025-05-02,29,157.59,38.59
2025-05-02,30,136.67,47.18
2025-05-02,31,154.23,2.11
2025-05-02,32,149.83,37.86
2025-05-02,33,115.02,16.71
2025-05-02,34,139.0,19.19
2025-05-02,35,130.11,37.54
2025-05-02,36,157.6,68.04
2025-05-02,37,153.35,57.16
2025-05-02,38,140.82,74.06
2025-05-02,39,160.8,18.11
2025-05-02,40,137.51,29.01
2025-05-02,41,105.66,20.63
2025-05-02,42,94.41,-1.08
2025-05-02,43,137.08,-7.52
2025-05-02,44,123.59,-2.12
2025-05-02,45,81.5,20.83
2025-05-02,46,114.99,20.41
2025-05-02,47,109.96,14.8
2025-05-02,48,98.28,20.15
2025-05-03,1,75.98,-15.49
2025-05-03,2,96.35,-37.05
2025-05-03,3,55.6,-44.18
2025-05-03,4,72.3,-24.94
2025-05-03,5,66.13,-26.96
2025-05-03,6,99.0,-7.25
2025-05-03,7,59.07,-17.57
2025-05-03,8,99.91,-36.26
2025-05-03,9,114.15,-22.19
2025-05-03,10,62.83,-43.88
2025-05-03,11,68.93,9.24
2025-05-03,12,68.78,-15.16
2025-05-03,13,107.36,2.07
2025-05-03,14,74.99,-16.01
2025-05-03,15,99.92,-33.47
2025-05-03,16,91.36,3.09
2025-05-03,17,120.17,36.62
2025-05-03,18,81.09,-12.02
2025-05-03,19,82.66,-13.53
2025-05-03,20,122.51,-9.08
2025-05-03,21,103.46,-0.1
2025-05-03,22,114.47,-21.02
2025-05-03,23,87.51,26.07
2025-05-03,24,128.1,-13.64
2025-05-03,25,120.1,1.75
2025-05-03,26,128.16,14.13
2025-05-03,27,103.18,-15.07
2025-05-03,28,133.95,1.77
2025-05-03,29,97.77,28.37
2025-05-03,30,136.49,28.53
2025-05-03,31,115.75,9.45
2025-05-03,32,124.99,17.2
2025-05-03,33,145.73,41.66
2025-05-03,34,139.48,33.27
2025-05-03,35,111.77,8.46
2025-05-03,36,164.58,24.59
2025-05-03,37,124.45,6.89
2025-05-03,38,130.03,13.88
2025-05-03,39,116.68,51.47
2025-05-03,40,104.11,7.22
2025-05-03,41,139.89,33.24
2025-05-03,42,105.13,-13.24
2025-05-03,43,120.49,-27.93
2025-05-03,44,111.99,4.02
2025-05-03,45,93.21,-26.88
2025-05-03,46,90.91,-4.79
2025-05-03,47,93.83,-27.12
2025-05-03,48,102.84,-33.4
2025-05-04,1,64.39,-39.17
2025-05-04,2,86.22,-21.26
2025-05-04,3,82.97,4.03
2025-05-04,4,115.79,-15.36
2025-05-04,5,95.0,-15.45
2025-05-04,6,67.34,-36.83
2025-05-04,7,50.71,-31.22
2025-05-04,8,102.35,-5.71
2025-05-04,9,70.6,-13.88
2025-05-04,10,92.74,-29.02
2025-05-04,11,69.77,14.19
2025-05-04,12,106.07,-4.65
2025-05-04,13,118.34,4.66
2025-05-04,14,101.62,-22.68
2025-05-04,15,73.34,-5.18
2025-05-04,16,86.92,17.21
2025-05-04,17,104.35,33.22
2025-05-04,18,89.64,-10.28
2025-05-04,19,95.17,12.46
2025-05-04,20,113.02,20.7
2025-05-04,21,89.31,32.9
2025-05-04,22,126.21,-11.33
2025-05-04,23,81.31,-17.53
2025-05-04,24,118.36,17.63
2025-05-04,25,85.82,7.18
2025-05-04,26,96.52,34.51
2025-05-04,27,87.76,-7.78
2025-05-04,28,127.93,6.51
2025-05-04,29,127.74,20.35
2025-05-04,30,118.33,10.0
2025-05-04,31,107.26,46.72
2025-05-04,32,119.94,44.54
2025-05-04,33,105.21,13.37
2025-05-04,34,137.18,38.55
2025-05-04,35,143.19,18.31
2025-05-04,36,129.99,16.39
2025-05-04,37,139.64,38.84
2025-05-04,38,125.3,49.88
2025-05-04,39,145.4,33.86
2025-05-04,40,99.74,35.47
2025-05-04,41,89.64,-16.31
2025-05-04,42,105.7,-6.44
2025-05-04,43,90.7,-30.49
2025-05-04,44,110.76,-2.55
2025-05-04,45,104.72,-23.86
2025-05-04,46,108.15,7.99
2025-05-04,47,74.47,11.38
2025-05-04,48,89.68,-23.62
2025-05-05,1,112.26,4.78
2025-05-05,2,105.7,5.68
2025-05-05,3,95.97,-9.13
2025-05-05,4,62.15,-10.84
2025-05-05,5,65.66,-3.07
2025-05-05,6,107.6,-32.92
2025-05-05,7,108.39,5.81
2025-05-05,8,105.4,-29.12
2025-05-05,9,121.7,-26.49
2025-05-05,10,84.33,13.74
2025-05-05,11,82.0,-26.73
2025-05-05,12,76.13,-13.56
2025-05-05,13,99.36,-27.61
2025-05-05,14,122.26,-5.18
2025-05-05,15,116.22,6.88
2025-05-05,16,138.15,24.86
2025-05-05,17,117.13,37.95
2025-05-05,18,139.18,20.5
2025-05-05,19,109.04,-3.34
2025-05-05,20,103.48,36.37
2025-05-05,21,109.25,0.22
2025-05-05,22,115.43,-20.96
2025-05-05,23,100.46,36.8
2025-05-05,24,100.0,1.83
2025-05-05,25,130.04,7.23
2025-05-05,26,140.49,25.05
2025-05-05,27,102.01,17.35
2025-05-05,28,124.2,6.39
2025-05-05,29,118.67,28.49
2025-05-05,30,142.58,5.5
2025-05-05,31,159.23,54.54
2025-05-05,32,149.93,9.3
2025-05-05,33,150.11,65.98
2025-05-05,34,142.06,16.22
2025-05-05,35,161.73,45.57
2025-05-05,36,131.9,61.55
2025-05-05,37,176.67,76.21
2025-05-05,38,113.39,27.51
2025-05-05,39,164.52,63.16
2025-05-05,40,129.34,33.89
2025-05-05,41,100.18,-4.1
2025-05-05,42,130.06,-19.39
2025-05-05,43,134.61,28.43
2025-05-05,44,92.2,33.99
2025-05-05,45,91.91,-23.1
2025-05-05,46,87.69,-4.65
2025-05-05,47,90.25,18.42
2025-05-05,48,102.49,-18.77
2025-05-06,1,102.05,-0.56
2025-05-06,2,125.8,-17.42
2025-05-06,3,83.27,13.16
2025-05-06,4,91.28,-22.15
2025-05-06,5,87.19,-0.81
2025-05-06,6,65.97,-41.02
2025-05-06,7,113.3,-11.01
2025-05-06,8,63.71,-12.43
2025-05-06,9,108.25,-19.97
2025-05-06,10,102.12,-12.57
2025-05-06,11,85.41,17.91
2025-05-06,12,88.2,-0.02
2025-05-06,13,119.5,-31.43
2025-05-06,14,107.53,9.1
2025-05-06,15,76.11,-28.1
2025-05-06,16,122.64,8.64
2025-05-06,17,111.95,-13.54
2025-05-06,18,120.88,13.01
2025-05-06,19,109.51,33.72
2025-05-06,20,83.08,15.57
2025-05-06,21,97.08,8.32
2025-05-06,22,107.39,-0.87
2025-05-06,23,90.9,22.2
2025-05-06,24,142.9,43.97
2025-05-06,25,100.14,21.38
2025-05-06,26,104.82,13.58
2025-05-06,27,111.54,16.59
2025-05-06,28,122.23,14.48
2025-05-06,29,94.83,20.58
2025-05-06,30,129.0,10.93
2025-05-06,31,116.85,53.66
2025-05-06,32,123.82,-3.3
2025-05-06,33,151.69,68.28
2025-05-06,34,127.92,43.32
2025-05-06,35,137.34,60.38
2025-05-06,36,164.38,74.65
2025-05-06,37,124.51,10.25
2025-05-06,38,154.62,18.69
2025-05-06,39,151.74,10.99
2025-05-06,40,100.23,41.26
2025-05-06,41,138.22,7.05
2025-05-06,42,124.95,18.15
2025-05-06,43,134.48,31.46
2025-05-06,44,102.03,7.83
2025-05-06,45,93.9,0.93
2025-05-06,46,118.19,18.14
2025-05-06,47,117.8,-22.84
2025-05-06,48,82.2,2.44
2025-05-07,1,118.37,-16.74
2025-05-07,2,110.27,8.43
2025-05-07,3,104.5,-14.51
2025-05-07,4,109.64,-45.01
2025-05-07,5,98.5,15.29
