date,efa_block,product,avail_gbp_mw_h,util_gbp_mwh
2025-05-08,4,NQR,1.002,29.5
2025-05-08,4,SR,2.443,115.8
2025-05-08,5,PQR,4.392,147.7
2025-05-08,5,NQR,1.224,35.4
2025-05-08,5,SR,6.669,103.2
2025-05-08,6,PQR,0.771,155.0
2025-05-08,6,NQR,1.204,48.6
2025-05-08,6,SR,5.683,78.6
2025-05-09,1,PQR,3.191,85.5
2025-05-09,1,NQR,1.261,29.9
2025-05-09,1,SR,1.213,131.5
2025-05-09,2,PQR,2.645,134.1
2025-05-09,2,NQR,1.082,30.6
2025-05-09,2,SR,3.725,131.7
2025-05-09,3,PQR,1.305,165.7
2025-05-09,3,NQR,1.713,32.2
2025-05-09,3,SR,1.809,137.7
2025-05-09,4,PQR,5.318,162.4
2025-05-09,4,NQR,1.305,43.8
2025-05-09,4,SR,3.634,141.9
2025-05-09,5,PQR,5.321,148.3
2025-05-09,5,NQR,1.493,32.9
2025-05-09,5,SR,2.775,141.5
2025-05-09,6,PQR,2.069,84.3
2025-05-09,6,NQR,3.012,45.1
2025-05-09,6,SR,7.713,144.7
2025-05-10,1,PQR,3.265,119.2
2025-05-10,1,NQR,0.43,43.5
2025-05-10,1,SR,2.643,93.2
2025-05-10,2,PQR,2.529,119.3
2025-05-10,2,NQR,0.507,52.3
2025-05-10,2,SR,4.019,142.3
2025-05-10,3,PQR,3.149,157.2
2025-05-10,3,NQR,1.037,50.8
2025-05-10,3,SR,2.711,133.8
2025-05-10,4,PQR,2.315,125.1
2025-05-10,4,NQR,1.068,45.7
2025-05-10,4,SR,2.674,113.6
2025-05-10,5,PQR,3.516,154.0
2025-05-10,5,NQR,2.384,35.0
2025-05-10,5,SR,5.025,135.3
2025-05-10,6,PQR,1.953,123.2
2025-05-10,6,NQR,1.28,29.5
2025-05-10,6,SR,1.642,94.3
2025-05-11,1,PQR,1.494,165.7
2025-05-11,1,NQR,0.522,46.5
2025-05-11,1,SR,3.578,102.9
2025-05-11,2,PQR,1.419,150.6
2025-05-11,2,NQR,1.821,47.8
2025-05-11,2,SR,2.259,97.5
2025-05-11,3,PQR,1.529,163.3
2025-05-11,3,NQR,1.289,45.3
2025-05-11,3,SR,1.733,114.3
2025-05-11,4,PQR,2.402,87.6
2025-05-11,4,NQR,2.346,39.2
2025-05-11,4,SR,3.291,81.3
2025-05-11,5,PQR,3.027,117.5
2025-05-11,5,NQR,1.587,33.5
2025-05-11,5,SR,2.978,145.9
2025-05-11,6,PQR,6.512,132.8
2025-05-11,6,NQR,0.584,44.9
2025-05-11,6,SR,5.808,124.6
2025-05-12,1,PQR,0.471,121.5
2025-05-12,1,NQR,1.987,55.8
2025-05-12,1,SR,1.126,133.9
2025-05-12,2,PQR,1.951,111.6
2025-05-12,2,NQR,0.939,45.6
2025-05-12,2,SR,1.759,142.5
2025-05-12,3,PQR,2.815,98.7
2025-05-12,3,NQR,0.962,36.3
2025-05-12,3,SR,6.543,105.5
2025-05-12,4,PQR,2.138,153.6
2025-05-12,4,NQR,0.389,55.6
2025-05-12,4,SR,6.476,150.9
2025-05-12,5,PQR,7.792,137.8
2025-05-12,5,NQR,1.619,30.2
2025-05-12,5,SR,4.859,148.2
2025-05-12,6,PQR,1.751,118.8
2025-05-12,6,NQR,1.667,49.3
2025-05-12,6,SR,3.634,87.9
2025-05-13,1,PQR,2.567,151.6
2025-05-13,1,NQR,1.228,50.0
2025-05-13,1,SR,2.298,139.8
2025-05-13,2,PQR,0.816,88.3
2025-05-13,2,NQR,1.241,41.3
2025-05-13,2,SR,1.881,80.7
2025-05-13,3,PQR,2.737,85.8
2025-05-13,3,NQR,1.122,53.7
2025-05-13,3,SR,4.25,105.4
2025-05-13,4,PQR,1.805,154.8
2025-05-13,4,NQR,1.702,54.8
2025-05-13,4,SR,2.38,144.0
2025-05-13,5,PQR,3.592,166.2
2025-05-13,5,NQR,1.358,50.1
2025-05-13,5,SR,5.951,131.8
2025-05-13,6,PQR,2.219,111.5
2025-05-13,6,NQR,1.278,29.1
2025-05-13,6,SR,2.033,145.9
2025-05-14,1,PQR,1.052,134.2
2025-05-14,1,NQR,1.372,41.9
2025-05-14,1,SR,1.798,131.6
2025-05-14,2,PQR,1.288,132.3
2025-05-14,2,NQR,1.638,37.0
2025-05-14,2,SR,1.206,106.2
2025-05-14,3,PQR,1.573,133.7
2025-05-14,3,NQR,0.885,31.4
2025-05-14,3,SR,1.855,81.1
2025-05-14,4,PQR,3.439,125.0
2025-05-14,4,NQR,1.865,38.8
2025-05-14,4,SR,3.422,139.7
2025-05-14,5,PQR,4.241,130.9
2025-05-14,5,NQR,1.422,28.5
2025-05-14,5,SR,4.86,147.9
2025-05-14,6,PQR,3.336,117.0
2025-05-14,6,NQR,2.269,51.8
2025-05-14,6,SR,5.439,133.7
2025-05-15,1,PQR,2.765,109.3
2025-05-15,1,NQR,0.268,49.2
2025-05-15,1,SR,2.216,115.2
2025-05-15,2,PQR,0.791,147.6
2025-05-15,2,NQR,2.318,30.0
2025-05-15,2,SR,4.692,118.9
2025-05-15,3,PQR,1.389,167.9
2025-05-15,3,NQR,1.059,47.4
2025-05-15,3,SR,3.076,145.2
2025-05-15,4,PQR,1.692,154.6
2025-05-15,4,NQR,0.899,48.5
2025-05-15,4,SR,3.005,102.3
2025-05-15,5,PQR,1.299,127.3
2025-05-15,5,NQR,2.997,50.3
2025-05-15,5,SR,4.746,118.9
2025-05-15,6,PQR,2.28,111.9
2025-05-15,6,NQR,1.321,32.6
2025-05-15,6,SR,3.534,147.4
2025-05-16,1,PQR,2.465,109.5
2025-05-16,1,NQR,1.85,55.8
2025-05-16,1,SR,3.79,148.4
2025-05-16,2,PQR,0.859,167.8
2025-05-16,2,NQR,0.324,54.6
2025-05-16,2,SR,2.896,85.4
2025-05-16,3,PQR,1.458,99.7
2025-05-16,3,NQR,2.965,33.9
2025-05-16,3,SR,1.562,107.8
2025-05-16,4,PQR,3.94,117.8
2025-05-16,4,NQR,1.66,29.2
2025-05-16,4,SR,2.51,103.1
2025-05-16,5,PQR,2.04,159.7
2025-05-16,5,NQR,0.854,31.5
2025-05-16,5,SR,1.652,151.3
2025-05-16,6,PQR,2.28,119.7
2025-05-16,6,NQR,1.188,43.8
2025-05-16,6,SR,9.803,116.5
2025-05-17,1,PQR,2.948,141.4
2025-05-17,1,NQR,0.447,44.2
2025-05-17,1,SR,2.3,146.9
2025-05-17,2,PQR,1.896,159.3
2025-05-17,2,NQR,0.632,37.2
2025-05-17,2,SR,4.63,134.8
2025-05-17,3,PQR,1.229,154.7
2025-05-17,3,NQR,1.056,41.8
2025-05-17,3,SR,5.025,102.8
2025-05-17,4,PQR,1.755,114.9
2025-05-17,4,NQR,2.337,28.7
2025-05-17,4,SR,4.233,103.3
2025-05-17,5,PQR,2.703,105.7
2025-05-17,5,NQR,1.643,50.5
2025-05-17,5,SR,5.869,106.2
2025-05-17,6,PQR,2.215,160.2
2025-05-17,6,NQR,0.308,50.9
2025-05-17,6,SR,3.738,120.8
2025-05-18,1,PQR,0.805,100.3
2025-05-18,1,NQR,1.194,52.0
2025-05-18,1,SR,3.531,151.8
2025-05-18,2,PQR,1.555,96.5
2025-05-18,2,NQR,0.438,29.5
2025-05-18,2,SR,1.737,112.7
2025-05-18,3,PQR,2.501,103.1
2025-05-18,3,NQR,1.636,28.3
2025-05-18,3,SR,2.809,136.1
2025-05-18,4,PQR,3.127,133.2
2025-05-18,4,NQR,1.047,34.9
2025-05-18,4,SR,2.674,139.4
2025-05-18,5,PQR,3.691,133.3
2025-05-18,5,NQR,1.714,37.6
2025-05-18,5,SR,2.598,143.9
2025-05-18,6,PQR,2.7,86.3
2025-05-18,6,NQR,1.045,41.8
2025-05-18,6,SR,5.096,120.8
2025-05-19,1,PQR,1.453,111.1
2025-05-19,1,NQR,0.489,54.0
2025-05-19,1,SR,3.642,117.6
2025-05-19,2,PQR,1.023,128.6
2025-05-19,2,NQR,0.983,49.5
2025-05-19,2,SR,0.866,153.3
2025-05-19,3,PQR,2.982,99.3
2025-05-19,3,NQR,0.659,30.2
2025-05-19,3,SR,3.163,122.9
2025-05-19,4,PQR,2.285,99.9
2025-05-19,4,NQR,1.367,48.5
2025-05-19,4,SR,4.155,127.9
2025-05-19,5,PQR,3.83,167.1
2025-05-19,5,NQR,2.523,33.7
2025-05-19,5,SR,4.362,147.5
2025-05-19,6,PQR,1.216,137.7
2025-05-19,6,NQR,1.692,36.0
2025-05-19,6,SR,3.325,148.2
2025-05-20,1,PQR,1.139,134.1
2025-05-20,1,NQR,0.547,39.8
2025-05-20,1,SR,2.191,136.4
2025-05-20,2,PQR,0.924,162.4
2025-05-20,2,NQR,0.772,48.4
2025-05-20,2,SR,2.99,125.1
2025-05-20,3,PQR,2.058,115.6
2025-05-20,3,NQR,1.663,47.7
2025-05-20,3,SR,2.383,104.2
2025-05-20,4,PQR,1.169,100.7
2025-05-20,4,NQR,2.07,36.2
2025-05-20,4,SR,4.495,93.8
2025-05-20,5,PQR,3.226,146.6
2025-05-20,5,NQR,3.25,55.9
2025-05-20,5,SR,7.702,135.5
2025-05-20,6,PQR,3.531,121.7
2025-05-20,6,NQR,0.568,47.2
2025-05-20,6,SR,2.07,84.7
2025-05-21,1,PQR,1.384,85.0
2025-05-21,1,NQR,0.774,38.5
2025-05-21,1,SR,1.168,144.9
2025-05-21,2,PQR,1.247,126.9
2025-05-21,2,NQR,0.709,45.6
2025-05-21,2,SR,3.615,98.0
2025-05-21,3,PQR,1.71,103.4
2025-05-21,3,NQR,1.06,33.4
2025-05-21,3,SR,1.614,88.8
2025-05-21,4,PQR,0.665,124.2
2025-05-21,4,NQR,1.275,30.7
2025-05-21,4,SR,2.181,137.5
2025-05-21,5,PQR,3.184,115.1
2025-05-21,5,NQR,1.104,42.6
2025-05-21,5,SR,5.037,86.0
2025-05-21,6,PQR,1.831,89.0
2025-05-21,6,NQR,0.967,49.2
2025-05-21,6,SR,4.157,89.5
2025-05-22,1,PQR,1.16,92.7
2025-05-22,1,NQR,0.197,52.1
2025-05-22,1,SR,5.45,91.4
2025-05-22,2,PQR,2.299,114.6
2025-05-22,2,NQR,0.57,40.3
2025-05-22,2,SR,3.364,113.2
2025-05-22,3,PQR,1.259,110.1
2025-05-22,3,NQR,0.604,35.2
2025-05-22,3,SR,2.548,111.1
2025-05-22,4,PQR,1.919,114.8
2025-05-22,4,NQR,1.057,35.4
2025-05-22,4,SR,1.741,150.4
2025-05-22,5,PQR,1.68,105.7
2025-05-22,5,NQR,0.985,55.5
2025-05-22,5,SR,6.807,142.5
2025-05-22,6,PQR,2.377,159.0
2025-05-22,6,NQR,0.261,29.7
2025-05-22,6,SR,2.371,135.4
2025-05-23,1,PQR,1.963,133.8
2025-05-23,1,NQR,1.317,32.8
2025-05-23,1,SR,4.104,79.7
2025-05-23,2,PQR,0.842,146.2
2025-05-23,2,NQR,1.203,48.9
2025-05-23,2,SR,2.072,147.4
2025-05-23,3,PQR,1.501,98.2
2025-05-23,3,NQR,0.91,44.3
2025-05-23,3,SR,5.543,117.1
2025-05-23,4,PQR,2.351,131.9
2025-05-23,4,NQR,1.466,46.4
2025-05-23,4,SR,4.268,89.4
2025-05-23,5,PQR,2.51,160.0
2025-05-23,5,NQR,1.378,33.3
2025-05-23,5,SR,3.099,149.8
2025-05-23,6,PQR,2.744,99.3
2025-05-23,6,NQR,2.902,30.4
2025-05-23,6,SR,1.16,153.4
2025-05-24,1,PQR,3.669,150.1
2025-05-24,1,NQR,1.725,56.0
2025-05-24,1,SR,1.826,146.1
2025-05-24,2,PQR,1.374,155.5
2025-05-24,2,NQR,1.077,50.6
2025-05-24,2,SR,2.095,141.2
2025-05-24,3,PQR,2.359,135.8
2025-05-24,3,NQR,0.64,30.6
2025-05-24,3,SR,1.586,132.9
2025-05-24,4,PQR,1.316,137.2
2025-05-24,4,NQR,1.376,46.1
2025-05-24,4,SR,2.276,89.5
2025-05-24,5,PQR,2.987,112.1
2025-05-24,5,NQR,1.011,31.9
2025-05-24,5,SR,3.446,148.6
2025-05-24,6,PQR,1.528,147.6
2025-05-24,6,NQR,1.075,34.2
2025-05-24,6,SR,4.012,117.2
2025-05-25,1,PQR,2.491,110.8
2025-05-25,1,NQR,1.183,54.2
2025-05-25,1,SR,2.95,118.5
2025-05-25,2,PQR,1.477,136.3
2025-05-25,2,NQR,1.383,34.5
2025-05-25,2,SR,1.525,107.9
2025-05-25,3,PQR,1.595,164.9
2025-05-25,3,NQR,1.304,44.7
2025-05-25,3,SR,3.242,104.8
2025-05-25,4,PQR,2.559,118.0
2025-05-25,4,NQR,1.841,33.9
2025-05-25,4,SR,3.538,107.9
2025-05-25,5,PQR,3.26,154.0
2025-05-25,5,NQR,1.746,56.0
2025-05-25,5,SR,4.395,151.1
2025-05-25,6,PQR,1.697,137.8
2025-05-25,6,NQR,1.264,31.3
2025-05-25,6,SR,1.991,111.1
2025-05-26,1,PQR,1.226,93.9
2025-05-26,1,NQR,1.355,45.5
2025-05-26,1,SR,2.636,150.6
2025-05-26,2,PQR,0.702,116.5
2025-05-26,2,NQR,1.34,35.8
2025-05-26,2,SR,1.009,145.3
2025-05-26,3,PQR,2.573,119.1
2025-05-26,3,NQR,0.804,51.7
2025-05-26,3,SR,1.299,136.7
2025-05-26,4,PQR,1.572,96.4
2025-05-26,4,NQR,0.422,55.4
2025-05-26,4,SR,0.958,102.9
2025-05-26,5,PQR,3.169,84.7
2025-05-26,5,NQR,1.632,30.0
2025-05-26,5,SR,5.334,95.9
2025-05-26,6,PQR,3.289,140.8
2025-05-26,6,NQR,1.433,55.2
2025-05-26,6,SR,4.045,109.0
2025-05-27,1,PQR,3.001,94.6
2025-05-27,1,NQR,1.9,43.6
2025-05-27,1,SR,1.494,106.2
2025-05-27,2,PQR,1.807,141.2
2025-05-27,2,NQR,0.442,44.2
2025-05-27,2,SR,2.277,111.5
2025-05-27,3,PQR,1.31,161.3
2025-05-27,3,NQR,2.078,49.3
2025-05-27,3,SR,4.47,102.6
2025-05-27,4,PQR,2.926,164.2
2025-05-27,4,NQR,0.644,43.7
2025-05-27,4,SR,4.769,149.9
2025-05-27,5,PQR,3.573,145.2
2025-05-27,5,NQR,0.739,54.0
2025-05-27,5,SR,5.772,103.8
2025-05-27,6,PQR,2.371,164.5
2025-05-27,6,NQR,1.144,37.2
2025-05-27,6,SR,2.135,108.4
2025-05-28,1,PQR,1.019,129.5
2025-05-28,1,NQR,1.123,40.3
2025-05-28,1,SR,1.889,128.6
2025-05-28,2,PQR,0.931,118.8
2025-05-28,2,NQR,0.744,32.1
2025-05-28,2,SR,1.494,99.6
2025-05-28,3,PQR,1.345,84.2
2025-05-28,3,NQR,0.693,34.3
2025-05-28,3,SR,1.862,94.6
2025-05-28,4,PQR,5.274,87.7
2025-05-28,4,NQR,0.952,44.5
2025-05-28,4,SR,4.886,97.6
2025-05-28,5,PQR,2.529,132.0
2025-05-28,5,NQR,3.262,28.4
2025-05-28,5,SR,5.966,88.4
2025-05-28,6,PQR,0.977,100.3
2025-05-28,6,NQR,1.057,42.7
2025-05-28,6,SR,9.756,116.0
2025-05-29,1,PQR,1.622,141.2
2025-05-29,1,NQR,0.464,38.9
2025-05-29,1,SR,4.142,113.1
2025-05-29,2,PQR,1.503,117.2
2025-05-29,2,NQR,0.802,45.2
2025-05-29,2,SR,1.118,99.0
2025-05-29,3,PQR,1.364,149.9
2025-05-29,3,NQR,2.071,45.4
2025-05-29,3,SR,2.487,131.5
2025-05-29,4,PQR,1.525,142.8
2025-05-29,4,NQR,1.011,32.5
2025-05-29,4,SR,3.604,144.1
2025-05-29,5,PQR,2.195,91.0
2025-05-29,5,NQR,4.63,33.9
2025-05-29,5,SR,1.625,111.8
2025-05-29,6,PQR,1.44,151.9
2025-05-29,6,NQR,2.165,55.1
2025-05-29,6,SR,8.694,144.0
2025-05-30,1,PQR,1.471,92.2
2025-05-30,1,NQR,0.826,28.8
2025-05-30,1,SR,1.969,151.5
2025-05-30,2,PQR,0.911,159.8
2025-05-30,2,NQR,1.129,36.5
2025-05-30,2,SR,2.197,117.3
2025-05-30,3,PQR,1.291,117.4
2025-05-30,3,NQR,0.499,46.5
2025-05-30,3,SR,1.902,134.9
2025-05-30,4,PQR,1.808,92.8
2025-05-30,4,NQR,0.747,38.0
2025-05-30,4,SR,3.712,77.6
2025-05-30,5,PQR,2.128,131.4
2025-05-30,5,NQR,2.679,39.8
2025-05-30,5,SR,2.123,111.6
2025-05-30,6,PQR,3.303,153.4
2025-05-30,6,NQR,0.78,33.7
2025-05-30,6,SR,4.544,102.2
2025-05-31,1,PQR,2.399,98.6
2025-05-31,1,NQR,0.787,34.4
2025-05-31,1,SR,1.203,92.6
2025-05-31,2,PQR,2.235,110.4
2025-05-31,2,NQR,0.529,33.9
2025-05-31,2,SR,1.165,144.0
2025-05-31,3,PQR,1.575,118.5
2025-05-31,3,NQR,0.733,41.3
2025-05-31,3,SR,2.01,84.4
2025-05-31,4,PQR,2.109,138.1
2025-05-31,4,NQR,0.933,34.3
2025-05-31,4,SR,2.651,83.3
2025-05-31,5,PQR,3.36,100.0
2025-05-31,5,NQR,3.842,55.5
2025-05-31,5,SR,2.409,119.2
2025-05-31,6,PQR,2.199,145.3
2025-05-31,6,NQR,1.131,38.0
2025-05-31,6,SR,2.102,135.1
2025-06-01,1,PQR,1.506,168.0
2025-06-01,1,NQR,0.894,35.3
2025-06-01,1,SR,2.528,122.1
2025-06-01,2,PQR,0.84,127.2
2025-06-01,2,NQR,0.604,47.5
2025-06-01,2,SR,1.383,134.4
2025-06-01,3,PQR,1.304,101.1
2025-06-01,3,NQR,0.963,46.0
2025-06-01,3,SR,1.727,152.2
2025-06-01,4,PQR,0.997,88.8
2025-06-01,4,NQR,0.914,52.5
2025-06-01,4,SR,6.694,109.1
2025-06-01,5,PQR,8.499,125.7
2025-06-01,5,NQR,1.844,40.7
2025-06-01,5,SR,9.54,83.8
2025-06-01,6,PQR,1.299,160.8
2025-06-01,6,NQR,1.429,45.2
2025-06-01,6,SR,2.582,102.1
2025-06-02,1,PQR,1.365,84.0
2025-06-02,1,NQR,2.122,36.9
2025-06-02,1,SR,14.052,84.9
2025-06-02,2,PQR,1.067,136.1
2025-06-02,2,NQR,1.949,42.3
2025-06-02,2,SR,0.934,92.7
2025-06-02,3,PQR,0.638,147.6
2025-06-02,3,NQR,1.199,46.5
2025-06-02,3,SR,2.355,118.5
2025-06-02,4,PQR,1.169,128.0
2025-06-02,4,NQR,0.747,32.0
2025-06-02,4,SR,5.58,80.8
2025-06-02,5,PQR,8.747,155.4
2025-06-02,5,NQR,2.811,55.5
2025-06-02,5,SR,4.368,145.9
2025-06-02,6,PQR,0.931,125.5
2025-06-02,6,NQR,1.236,43.1
2025-06-02,6,SR,6.164,127.3
2025-06-03,1,PQR,0.946,123.9
2025-06-03,1,NQR,0.395,31.8
2025-06-03,1,SR,2.115,106.1
2025-06-03,2,PQR,0.518,85.0
2025-06-03,2,NQR,0.71,37.2
2025-06-03,2,SR,0.738,111.8
2025-06-03,3,PQR,1.131,139.9
2025-06-03,3,NQR,4.01,53.6
2025-06-03,3,SR,2.136,86.2
2025-06-03,4,PQR,3.072,139.5
2025-06-03,4,NQR,0.619,50.5
2025-06-03,4,SR,1.526,121.1
2025-06-03,5,PQR,3.079,139.8
2025-06-03,5,NQR,2.628,50.0
2025-06-03,5,SR,2.617,125.2
2025-06-03,6,PQR,2.542,110.7
2025-06-03,6,NQR,1.317,42.9
2025-06-03,6,SR,5.109,77.7
2025-06-04,1,PQR,2.978,103.1
2025-06-04,1,NQR,0.718,37.6
2025-06-04,1,SR,1.47,138.5
2025-06-04,2,PQR,1.512,165.6
2025-06-04,2,NQR,1.132,54.0
2025-06-04,2,SR,1.376,85.4
2025-06-04,3,PQR,1.229,106.7
2025-06-04,3,NQR,1.385,39.3
2025-06-04,3,SR,2.591,106.1
2025-06-04,4,PQR,1.447,112.4
2025-06-04,4,NQR,0.72,28.9
2025-06-04,4,SR,4.437,121.7
2025-06-04,5,PQR,2.761,165.6
2025-06-04,5,NQR,1.487,34.1
2025-06-04,5,SR,4.094,144.6
2025-06-04,6,PQR,2.448,156.8
2025-06-04,6,NQR,0.92,52.4
2025-06-04,6,SR,6.317,152.6
2025-06-05,1,PQR,1.973,141.9
2025-06-05,1,NQR,1.371,55.7
2025-06-05,1,SR,1.705,139.1
2025-06-05,2,PQR,1.092,115.9
2025-06-05,2,NQR,0.969,53.2
2025-06-05,2,SR,4.775,150.6
2025-06-05,3,PQR,0.918,134.5
2025-06-05,3,NQR,1.074,53.3
2025-06-05,3,SR,3.533,97.9
2025-06-05,4,PQR,2.217,107.5
2025-06-05,4,NQR,0.871,28.5
2025-06-05,4,SR,5.37,145.2
2025-06-05,5,PQR,3.904,158.8
2025-06-05,5,NQR,2.029,48.3
2025-06-05,5,SR,1.833,85.2
2025-06-05,6,PQR,1.445,94.3
2025-06-05,6,NQR,1.265,31.8
2025-06-05,6,SR,5.699,78.8
2025-06-06,1,PQR,1.098,96.6
2025-06-06,1,NQR,0.611,44.1
2025-06-06,1,SR,3.218,108.8
2025-06-06,2,PQR,3.159,156.5
2025-06-06,2,NQR,1.439,30.8
2025-06-06,2,SR,2.75,79.6
2025-06-06,3,PQR,1.738,87.1
2025-06-06,3,NQR,0.916,44.4
2025-06-06,3,SR,4.206,83.1
2025-06-06,4,PQR,1.775,97.8
2025-06-06,4,NQR,1.061,43.3
2025-06-06,4,SR,2.789,153.8
2025-06-06,5,PQR,3.747,138.9
2025-06-06,5,NQR,2.868,41.7
2025-06-06,5,SR,6.389,99.4
2025-06-06,6,PQR,2.1,159.2
2025-06-06,6,NQR,0.565,52.3
2025-06-06,6,SR,2.892,94.7
2025-06-07,1,PQR,2.55,126.9
2025-06-07,1,NQR,2.193,41.5
2025-06-07,1,SR,1.303,96.8
2025-06-07,2,PQR,0.561,109.5
2025-06-07,2,NQR,0.985,50.9
2025-06-07,2,SR,4.674,104.8
2025-06-07,3,PQR,1.459,115.8
2025-06-07,3,NQR,1.102,34.0
2025-06-07,3,SR,1.833,131.5
2025-06-07,4,PQR,1.515,158.5
2025-06-07,4,NQR,1.395,53.6
2025-06-07,4,SR,2.009,109.8
2025-06-07,5,PQR,1.042,153.8
2025-06-07,5,NQR,3.142,43.9
2025-06-07,5,SR,5.489,81.3
2025-06-07,6,PQR,3.032,164.0
2025-06-07,6,NQR,0.855,51.5
2025-06-07,6,SR,1.535,139.5
2025-06-08,1,PQR,1.371,106.3
2025-06-08,1,NQR,0.784,33.1
2025-06-08,1,SR,3.473,153.6
2025-06-08,2,PQR,1.375,119.1
2025-06-08,2,NQR,0.785,53.7
2025-06-08,2,SR,0.94,112.6
2025-06-08,3,PQR,2.776,162.6
2025-06-08,3,NQR,1.087,50.1
2025-06-08,3,SR,2.01,81.9
2025-06-08,4,PQR,0.864,136.2
2025-06-08,4,NQR,1.904,42.3
2025-06-08,4,SR,4.126,129.4
2025-06-08,5,PQR,4.31,136.0
2025-06-08,5,NQR,0.501,40.7
2025-06-08,5,SR,2.583,104.0
2025-06-08,6,PQR,2.186,145.3
2025-06-08,6,NQR,0.866,34.6
2025-06-08,6,SR,3.391,89.4
2025-06-09,1,PQR,1.232,93.9
2025-06-09,1,NQR,0.579,54.4
2025-06-09,1,SR,3.71,101.6
2025-06-09,2,PQR,1.231,130.0
2025-06-09,2,NQR,1.303,28.7
2025-06-09,2,SR,1.428,106.3
2025-06-09,3,PQR,3.132,141.9
2025-06-09,3,NQR,0.654,49.6
2025-06-09,3,SR,1.766,82.1
2025-06-09,4,PQR,4.882,144.1
2025-06-09,4,NQR,0.991,47.2
2025-06-09,4,SR,8.258,88.8
2025-06-09,5,PQR,1.063,87.7
2025-06-09,5,NQR,0.675,42.9
2025-06-09,5,SR,3.251,95.4
2025-06-09,6,PQR,2.688,131.5
2025-06-09,6,NQR,1.039,32.3
2025-06-09,6,SR,3.223,134.7
2025-06-10,1,PQR,1.466,139.4
2025-06-10,1,NQR,0.993,41.6
2025-06-10,1,SR,4.089,105.5
2025-06-10,2,PQR,1.276,156.9
2025-06-10,2,NQR,0.847,55.0
2025-06-10,2,SR,2.586,108.5
2025-06-10,3,PQR,2.184,103.5
2025-06-10,3,NQR,0.904,37.1
2025-06-10,3,SR,7.389,79.6
2025-06-10,4,PQR,1.983,141.8
2025-06-10,4,NQR,0.944,42.5
2025-06-10,4,SR,2.918,109.7
2025-06-10,5,PQR,4.511,106.2
2025-06-10,5,NQR,1.778,50.8
2025-06-10,5,SR,4.804,112.1
2025-06-10,6,PQR,3.262,88.7
2025-06-10,6,NQR,3.814,33.8
2025-06-10,6,SR,3.256,151.1
2025-06-11,1,PQR,3.921,87.4
2025-06-11,1,NQR,1.269,49.6
2025-06-11,1,SR,2.461,151.4
2025-06-11,2,PQR,2.205,99.6
2025-06-11,2,NQR,0.56,55.2
2025-06-11,2,SR,1.577,120.4
2025-06-11,3,PQR,1.069,150.9
2025-06-11,3,NQR,0.976,51.8
2025-06-11,3,SR,1.813,79.7
2025-06-11,4,PQR,0.861,156.8
2025-06-11,4,NQR,1.441,53.2
2025-06-11,4,SR,2.0,84.7
2025-06-11,5,PQR,5.41,126.3
2025-06-11,5,NQR,2.154,31.5
2025-06-11,5,SR,6.706,137.1
2025-06-11,6,PQR,4.379,119.7
2025-06-11,6,NQR,1.172,28.7
2025-06-11,6,SR,2.83,77.2
2025-06-12,1,PQR,1.363,95.2
2025-06-12,1,NQR,1.987,41.3
2025-06-12,1,SR,1.169,124.2
2025-06-12,2,PQR,1.902,153.8
2025-06-12,2,NQR,1.487,37.4
2025-06-12,2,SR,1.875,109.4
2025-06-12,3,PQR,2.332,119.4
2025-06-12,3,NQR,1.011,38.6
2025-06-12,3,SR,1.922,123.3
2025-06-12,4,PQR,1.646,104.1
2025-06-12,4,NQR,0.98,34.4
2025-06-12,4,SR,3.688,125.7
2025-06-12,5,PQR,2.539,121.7
2025-06-12,5,NQR,1.511,50.0
2025-06-12,5,SR,5.755,108.5
2025-06-12,6,PQR,2.658,139.4
2025-06-12,6,NQR,1.949,55.8
2025-06-12,6,SR,4.069,80.1
2025-06-13,1,PQR,1.133,134.8
2025-06-13,1,NQR,1.874,30.6
2025-06-13,1,SR,1.196,121.0
2025-06-13,2,PQR,1.322,106.9
2025-06-13,2,NQR,0.393,35.9
2025-06-13,2,SR,1.492,78.8
2025-06-13,3,PQR,3.213,120.3
2025-06-13,3,NQR,0.937,43.3
2025-06-13,3,SR,4.022,81.6
2025-06-13,4,PQR,1.6,159.0
2025-06-13,4,NQR,1.491,47.8
2025-06-13,4,SR,1.934,121.1
2025-06-13,5,PQR,2.158,126.2
2025-06-13,5,NQR,0.954,43.8
2025-06-13,5,SR,8.901,108.6
2025-06-13,6,PQR,3.273,140.0
2025-06-13,6,NQR,0.756,48.6
2025-06-13,6,SR,2.213,146.1
2025-06-14,1,PQR,2.6,88.4
2025-06-14,1,NQR,0.462,36.8
2025-06-14,1,SR,4.373,90.8
2025-06-14,2,PQR,1.484,96.8
2025-06-14,2,NQR,0.842,52.7
2025-06-14,2,SR,1.148,89.8
2025-06-14,3,PQR,11.45,114.9
2025-06-14,3,NQR,0.545,48.3
2025-06-14,3,SR,0.639,109.8
2025-06-14,4,PQR,1.86,114.6
2025-06-14,4,NQR,1.79,42.4
2025-06-14,4,SR,3.493,134.6
2025-06-14,5,PQR,1.846,154.8
2025-06-14,5,NQR,1.033,46.6
2025-06-14,5,SR,1.403,119.8
2025-06-14,6,PQR,3.511,120.2
2025-06-14,6,NQR,2.341,33.1
2025-06-14,6,SR,5.287,96.6
2025-06-15,1,PQR,1.729,164.0
