date,period,price_gbp_mwh
2025-03-27,12,61.64
2025-03-27,13,70.45
2025-03-27,14,73.89
2025-03-27,15,82.57
2025-03-27,16,79.55
2025-03-27,17,87.05
2025-03-27,18,90.35
2025-03-27,19,85.64
2025-03-27,20,92.25
2025-03-27,21,80.62
2025-03-27,22,83.91
2025-03-27,23,81.0
2025-03-27,24,85.96
2025-03-27,25,89.7
2025-03-27,26,95.24
2025-03-27,27,93.0
2025-03-27,28,93.19
2025-03-27,29,91.83
2025-03-27,30,96.48
2025-03-27,31,107.0
2025-03-27,32,114.78
2025-03-27,33,115.55
2025-03-27,34,127.44
2025-03-27,35,122.17
2025-03-27,36,124.65
2025-03-27,37,121.65
2025-03-27,38,122.56
2025-03-27,39,108.66
2025-03-27,40,92.16
2025-03-27,41,95.09
2025-03-27,42,91.9
2025-03-27,43,78.15
2025-03-27,44,71.37
2025-03-27,45,75.04
2025-03-27,46,76.62
2025-03-27,47,69.7
2025-03-27,48,57.62
2025-03-28,1,60.36
2025-03-28,2,61.31
2025-03-28,3,57.01
2025-03-28,4,59.46
2025-03-28,5,58.51
2025-03-28,6,57.23
2025-03-28,7,57.18
2025-03-28,8,54.3
2025-03-28,9,56.2
2025-03-28,10,52.02
2025-03-28,11,60.41
2025-03-28,12,60.08
2025-03-28,13,68.55
2025-03-28,14,70.17
2025-03-28,15,69.88
2025-03-28,16,91.58
2025-03-28,17,84.87
2025-03-28,18,93.26
2025-03-28,19,85.71
2025-03-28,20,94.21
2025-03-28,21,82.35
2025-03-28,22,87.62
2025-03-28,23,83.11
2025-03-28,24,98.97
2025-03-28,25,88.99
2025-03-28,26,94.88
2025-03-28,27,95.07
2025-03-28,28,95.11
2025-03-28,29,99.73
2025-03-28,30,106.4
2025-03-28,31,108.04
2025-03-28,32,111.48
2025-03-28,33,118.87
2025-03-28,34,129.8
2025-03-28,35,123.84
2025-03-28,36,118.32
2025-03-28,37,118.02
2025-03-28,38,111.92
2025-03-28,39,104.2
2025-03-28,40,95.6
2025-03-28,41,90.85
2025-03-28,42,85.19
2025-03-28,43,79.8
2025-03-28,44,71.75
2025-03-28,45,75.29
2025-03-28,46,70.64
2025-03-28,47,72.38
2025-03-28,48,67.26
2025-03-29,1,55.49
2025-03-29,2,50.09
2025-03-29,3,54.44
2025-03-29,4,45.78
2025-03-29,5,49.33
2025-03-29,6,44.23
2025-03-29,7,48.7
2025-03-29,8,45.47
2025-03-29,9,53.28
2025-03-29,10,53.2
2025-03-29,11,51.1
2025-03-29,12,60.49
2025-03-29,13,55.92
2025-03-29,14,63.88
2025-03-29,15,65.99
2025-03-29,16,75.35
2025-03-29,17,77.79
2025-03-29,18,81.89
2025-03-29,19,77.32
2025-03-29,20,64.8
2025-03-29,21,74.51
2025-03-29,22,82.46
2025-03-29,23,75.39
2025-03-29,24,69.98
2025-03-29,25,80.68
2025-03-29,26,82.37
2025-03-29,27,78.86
2025-03-29,28,82.49
2025-03-29,29,82.23
2025-03-29,30,90.6
2025-03-29,31,92.6
2025-03-29,32,92.5
2025-03-29,33,102.35
2025-03-29,34,104.14
2025-03-29,35,115.87
2025-03-29,36,113.81
2025-03-29,37,106.83
2025-03-29,38,102.02
2025-03-29,39,98.49
2025-03-29,40,86.08
2025-03-29,41,82.76
2025-03-29,42,79.73
2025-03-29,43,67.17
2025-03-29,44,72.05
2025-03-29,45,67.94
2025-03-29,46,61.05
2025-03-29,47,56.13
2025-03-29,48,56.94
2025-03-30,1,56.25
2025-03-30,2,51.54
2025-03-30,3,61.82
2025-03-30,4,51.4
2025-03-30,5,44.72
2025-03-30,6,45.91
2025-03-30,7,45.4
2025-03-30,8,46.1
2025-03-30,9,52.21
2025-03-30,10,46.84
2025-03-30,11,51.85
2025-03-30,12,60.49
2025-03-30,13,57.44
2025-03-30,14,66.46
2025-03-30,15,61.46
2025-03-30,16,70.63
2025-03-30,17,71.38
2025-03-30,18,77.59
2025-03-30,19,72.55
2025-03-30,20,84.62
2025-03-30,21,69.38
2025-03-30,22,80.45
2025-03-30,23,79.92
2025-03-30,24,78.59
2025-03-30,25,78.8
2025-03-30,26,87.39
2025-03-30,27,91.34
2025-03-30,28,82.33
2025-03-30,29,85.92
2025-03-30,30,85.96
2025-03-30,31,87.34
2025-03-30,32,98.65
2025-03-30,33,103.0
2025-03-30,34,100.23
2025-03-30,35,111.43
2025-03-30,36,110.94
2025-03-30,37,104.5
2025-03-30,38,98.65
2025-03-30,39,95.77
2025-03-30,40,92.88
2025-03-30,41,81.01
2025-03-30,42,76.66
2025-03-30,43,65.54
2025-03-30,44,63.56
2025-03-30,45,64.72
2025-03-30,46,54.4
2025-03-30,47,58.52
2025-03-30,48,57.76
2025-03-31,1,66.87
2025-03-31,2,61.44
2025-03-31,3,59.55
2025-03-31,4,57.09
2025-03-31,5,51.88
2025-03-31,6,53.17
2025-03-31,7,57.09
2025-03-31,8,53.31
2025-03-31,9,57.43
2025-03-31,10,54.44
2025-03-31,11,62.0
2025-03-31,12,65.4
2025-03-31,13,60.87
2025-03-31,14,72.46
2025-03-31,15,71.11
2025-03-31,16,74.18
2025-03-31,17,82.44
2025-03-31,18,97.67
2025-03-31,19,89.92
2025-03-31,20,91.99
2025-03-31,21,88.4
2025-03-31,22,86.75
2025-03-31,23,90.07
2025-03-31,24,85.0
2025-03-31,25,90.84
2025-03-31,26,95.23
2025-03-31,27,95.01
2025-03-31,28,99.1
2025-03-31,29,97.28
2025-03-31,30,106.58
2025-03-31,31,103.33
2025-03-31,32,118.04
2025-03-31,33,117.76
2025-03-31,34,119.21
2025-03-31,35,119.36
2025-03-31,36,121.07
2025-03-31,37,117.18
2025-03-31,38,114.33
2025-03-31,39,101.4
2025-03-31,40,103.03
2025-03-31,41,90.35
2025-03-31,42,83.52
2025-03-31,43,73.3
2025-03-31,44,70.75
2025-03-31,45,61.63
2025-03-31,46,74.2
2025-03-31,47,59.63
2025-03-31,48,57.78
2025-04-01,1,62.08
2025-04-01,2,59.74
2025-04-01,3,57.38
2025-04-01,4,52.21
2025-04-01,5,63.49
2025-04-01,6,57.9
2025-04-01,7,49.08
2025-04-01,8,54.02
2025-04-01,9,50.18
2025-04-01,10,60.86
2025-04-01,11,59.87
2025-04-01,12,63.07
2025-04-01,13,63.75
2025-04-01,14,70.65
2025-04-01,15,80.04
2025-04-01,16,85.53
2025-04-01,17,87.87
2025-04-01,18,79.93
2025-04-01,19,85.73
2025-04-01,20,87.1
2025-04-01,21,82.69
2025-04-01,22,78.96
2025-04-01,23,81.01
2025-04-01,24,93.22
2025-04-01,25,83.85
2025-04-01,26,90.36
2025-04-01,27,91.23
2025-04-01,28,93.15
2025-04-01,29,94.9
2025-04-01,30,102.58
2025-04-01,31,103.91
2025-04-01,32,106.64
2025-04-01,33,115.22
2025-04-01,34,115.17
2025-04-01,35,125.5
2025-04-01,36,121.1
2025-04-01,37,118.05
2025-04-01,38,116.29
2025-04-01,39,104.45
2025-04-01,40,96.07
2025-04-01,41,94.23
2025-04-01,42,79.03
2025-04-01,43,79.65
2025-04-01,44,77.33
2025-04-01,45,74.9
2025-04-01,46,76.17
2025-04-01,47,62.48
2025-04-01,48,59.43
2025-04-02,1,63.95
2025-04-02,2,61.59
2025-04-02,3,48.75
2025-04-02,4,56.11
2025-04-02,5,50.96
2025-04-02,6,60.48
2025-04-02,7,53.65
2025-04-02,8,60.18
2025-04-02,9,51.36
2025-04-02,10,59.15
2025-04-02,11,59.76
2025-04-02,12,73.86
2025-04-02,13,71.57
2025-04-02,14,76.09
2025-04-02,15,84.71
2025-04-02,16,82.13
2025-04-02,17,83.76
2025-04-02,18,84.95
2025-04-02,19,87.45
2025-04-02,20,74.67
2025-04-02,21,85.31
2025-04-02,22,86.17
2025-04-02,23,85.19
2025-04-02,24,80.76
2025-04-02,25,87.67
2025-04-02,26,83.68
2025-04-02,27,98.59
2025-04-02,28,92.37
2025-04-02,29,87.55
2025-04-02,30,98.21
2025-04-02,31,106.94
2025-04-02,32,109.42
2025-04-02,33,110.91
2025-04-02,34,117.1
2025-04-02,35,121.96
2025-04-02,36,121.58
2025-04-02,37,115.04
2025-04-02,38,113.52
2025-04-02,39,100.33
2025-04-02,40,100.89
2025-04-02,41,93.49
2025-04-02,42,78.58
2025-04-02,43,74.49
2025-04-02,44,71.56
2025-04-02,45,69.83
2025-04-02,46,68.23
2025-04-02,47,66.65
2025-04-02,48,64.42
2025-04-03,1,60.58
2025-04-03,2,54.47
2025-04-03,3,53.05
2025-04-03,4,55.99
2025-04-03,5,53.39
2025-04-03,6,58.14
2025-04-03,7,53.85
2025-04-03,8,56.48
2025-04-03,9,52.62
2025-04-03,10,57.27
2025-04-03,11,64.75
2025-04-03,12,61.97
2025-04-03,13,64.38
2025-04-03,14,67.9
2025-04-03,15,76.22
2025-04-03,16,86.31
2025-04-03,17,78.37
2025-04-03,18,85.27
2025-04-03,19,78.95
2025-04-03,20,83.77
2025-04-03,21,86.01
2025-04-03,22,78.6
2025-04-03,23,83.7
2025-04-03,24,87.7
2025-04-03,25,88.44
2025-04-03,26,90.82
2025-04-03,27,87.23
2025-04-03,28,94.19
2025-04-03,29,93.02
2025-04-03,30,101.5
2025-04-03,31,93.71
2025-04-03,32,107.13
2025-04-03,33,114.51
2025-04-03,34,124.74
2025-04-03,35,122.97
2025-04-03,36,123.61
2025-04-03,37,121.1
2025-04-03,38,118.36
2025-04-03,39,103.72
2025-04-03,40,91.1
2025-04-03,41,82.48
2025-04-03,42,84.93
2025-04-03,43,77.94
2025-04-03,44,71.93
2025-04-03,45,67.34
2025-04-03,46,67.66
2025-04-03,47,65.38
2025-04-03,48,64.33
2025-04-04,1,61.17
2025-04-04,2,57.71
2025-04-04,3,56.84
2025-04-04,4,56.81
2025-04-04,5,60.08
2025-04-04,6,53.64
2025-04-04,7,58.83
2025-04-04,8,54.9
2025-04-04,9,60.97
2025-04-04,10,56.19
2025-04-04,11,56.59
2025-04-04,12,57.92
2025-04-04,13,66.19
2025-04-04,14,67.89
2025-04-04,15,81.61
2025-04-04,16,76.87
2025-04-04,17,80.73
2025-04-04,18,87.45
2025-04-04,19,90.2
2025-04-04,20,88.0
2025-04-04,21,88.86
2025-04-04,22,84.27
2025-04-04,23,84.87
2025-04-04,24,94.24
2025-04-04,25,94.33
2025-04-04,26,91.97
2025-04-04,27,95.2
2025-04-04,28,96.09
2025-04-04,29,90.22
2025-04-04,30,98.09
2025-04-04,31,108.53
2025-04-04,32,110.74
2025-04-04,33,113.4
2025-04-04,34,124.9
2025-04-04,35,123.61
2025-04-04,36,125.39
2025-04-04,37,120.62
2025-04-04,38,115.06
2025-04-04,39,107.28
2025-04-04,40,101.53
2025-04-04,41,94.22
2025-04-04,42,80.14
2025-04-04,43,78.16
2025-04-04,44,77.75
2025-04-04,45,68.88
2025-04-04,46,61.43
2025-04-04,47,60.65
2025-04-04,48,58.8
2025-04-05,1,54.02
2025-04-05,2,49.17
2025-04-05,3,50.78
2025-04-05,4,57.42
2025-04-05,5,51.02
2025-04-05,6,46.56
2025-04-05,7,47.83
2025-04-05,8,50.1
2025-04-05,9,47.21
2025-04-05,10,48.04
2025-04-05,11,51.89
2025-04-05,12,60.69
2025-04-05,13,61.3
2025-04-05,14,60.65
2025-04-05,15,70.08
2025-04-05,16,70.46
2025-04-05,17,74.56
2025-04-05,18,75.63
2025-04-05,19,66.46
2025-04-05,20,62.37
2025-04-05,21,75.08
2025-04-05,22,70.73
2025-04-05,23,68.06
2025-04-05,24,72.26
2025-04-05,25,80.45
2025-04-05,26,79.53
2025-04-05,27,82.64
2025-04-05,28,83.03
2025-04-05,29,79.63
2025-04-05,30,89.22
2025-04-05,31,92.22
2025-04-05,32,94.07
2025-04-05,33,99.85
2025-04-05,34,107.35
2025-04-05,35,104.05
2025-04-05,36,111.6
2025-04-05,37,106.67
2025-04-05,38,98.96
2025-04-05,39,98.01
2025-04-05,40,79.25
2025-04-05,41,75.73
2025-04-05,42,69.09
2025-04-05,43,68.69
2025-04-05,44,68.42
2025-04-05,45,56.9
2025-04-05,46,71.66
2025-04-05,47,53.69
2025-04-05,48,55.93
2025-04-06,1,53.94
2025-04-06,2,52.76
2025-04-06,3,46.02
2025-04-06,4,50.61
2025-04-06,5,47.62
2025-04-06,6,51.38
2025-04-06,7,43.92
2025-04-06,8,52.65
2025-04-06,9,54.74
2025-04-06,10,50.34
2025-04-06,11,53.34
2025-04-06,12,57.53
2025-04-06,13,53.8
2025-04-06,14,60.09
2025-04-06,15,67.07
2025-04-06,16,78.25
2025-04-06,17,68.1
2025-04-06,18,80.86
2025-04-06,19,73.83
2025-04-06,20,74.12
2025-04-06,21,78.74
2025-04-06,22,81.93
2025-04-06,23,76.01
2025-04-06,24,79.9
2025-04-06,25,72.76
2025-04-06,26,75.67
2025-04-06,27,73.83
2025-04-06,28,78.82
2025-04-06,29,85.23
2025-04-06,30,86.61
2025-04-06,31,96.42
2025-04-06,32,102.37
2025-04-06,33,98.67
2025-04-06,34,101.04
2025-04-06,35,111.26
2025-04-06,36,111.87
2025-04-06,37,105.76
2025-04-06,38,101.37
2025-04-06,39,93.71
2025-04-06,40,80.13
2025-04-06,41,72.38
2025-04-06,42,71.33
2025-04-06,43,66.19
2025-04-06,44,64.54
2025-04-06,45,60.06
2025-04-06,46,51.39
2025-04-06,47,47.67
2025-04-06,48,57.21
2025-04-07,1,54.6
2025-04-07,2,65.76
2025-04-07,3,59.88
2025-04-07,4,55.25
2025-04-07,5,55.64
2025-04-07,6,53.18
2025-04-07,7,49.1
2025-04-07,8,58.51
2025-04-07,9,58.52
2025-04-07,10,48.53
2025-04-07,11,59.44
2025-04-07,12,62.9
2025-04-07,13,64.24
2025-04-07,14,78.6
2025-04-07,15,83.03
2025-04-07,16,77.87
2025-04-07,17,81.6
2025-04-07,18,82.74
2025-04-07,19,81.98
2025-04-07,20,80.36
2025-04-07,21,85.63
2025-04-07,22,91.41
2025-04-07,23,90.31
2025-04-07,24,88.31
2025-04-07,25,76.88
2025-04-07,26,80.58
2025-04-07,27,93.93
2025-04-07,28,98.02
2025-04-07,29,96.11
2025-04-07,30,95.84
2025-04-07,31,106.71
2025-04-07,32,109.57
2025-04-07,33,116.84
2025-04-07,34,110.0
2025-04-07,35,122.04
2025-04-07,36,127.99
2025-04-07,37,119.8
2025-04-07,38,115.33
2025-04-07,39,103.71
2025-04-07,40,95.59
2025-04-07,41,93.04
2025-04-07,42,78.27
2025-04-07,43,72.74
2025-04-07,44,69.88
2025-04-07,45,68.66
2025-04-07,46,59.43
2025-04-07,47,66.43
2025-04-07,48,60.76
2025-04-08,1,60.12
2025-04-08,2,54.67
2025-04-08,3,56.32
2025-04-08,4,56.87
2025-04-08,5,56.93
2025-04-08,6,57.75
2025-04-08,7,54.55
2025-04-08,8,49.96
2025-04-08,9,56.75
2025-04-08,10,58.84
2025-04-08,11,57.57
2025-04-08,12,60.15
2025-04-08,13,75.16
2025-04-08,14,64.75
2025-04-08,15,76.74
2025-04-08,16,83.24
2025-04-08,17,80.78
2025-04-08,18,83.08
2025-04-08,19,82.48
2025-04-08,20,83.7
2025-04-08,21,86.86
2025-04-08,22,82.43
2025-04-08,23,96.21
2025-04-08,24,82.99
2025-04-08,25,91.67
2025-04-08,26,89.85
2025-04-08,27,89.74
2025-04-08,28,97.05
2025-04-08,29,87.11
2025-04-08,30,98.37
2025-04-08,31,98.02
2025-04-08,32,104.38
2025-04-08,33,109.9
2025-04-08,34,113.09
2025-04-08,35,113.56
2025-04-08,36,121.95
2025-04-08,37,116.95
2025-04-08,38,109.87
2025-04-08,39,106.18
2025-04-08,40,96.59
2025-04-08,41,86.01
2025-04-08,42,92.83
2025-04-08,43,79.58
2025-04-08,44,81.28
2025-04-08,45,66.63
2025-04-08,46,66.59
2025-04-08,47,58.3
2025-04-08,48,59.84
2025-04-09,1,58.78
2025-04-09,2,56.77
2025-04-09,3,53.74
2025-04-09,4,56.03
2025-04-09,5,47.69
2025-04-09,6,53.89
2025-04-09,7,65.07
2025-04-09,8,47.92
2025-04-09,9,55.29
2025-04-09,10,57.49
2025-04-09,11,60.08
2025-04-09,12,57.19
2025-04-09,13,67.05
2025-04-09,14,67.5
2025-04-09,15,68.75
2025-04-09,16,82.54
2025-04-09,17,84.47
2025-04-09,18,79.55
2025-04-09,19,81.56
2025-04-09,20,81.04
2025-04-09,21,76.34
2025-04-09,22,85.93
2025-04-09,23,86.62
2025-04-09,24,83.12
2025-04-09,25,85.69
2025-04-09,26,87.77
2025-04-09,27,89.92
2025-04-09,28,85.4
2025-04-09,29,95.08
2025-04-09,30,91.57
2025-04-09,31,103.2
2025-04-09,32,101.43
2025-04-09,33,106.17
2025-04-09,34,116.36
2025-04-09,35,119.47
2025-04-09,36,120.31
2025-04-09,37,113.15
2025-04-09,38,111.43
2025-04-09,39,103.91
2025-04-09,40,99.05
2025-04-09,41,87.46
2025-04-09,42,77.89
2025-04-09,43,69.81
2025-04-09,44,65.08
2025-04-09,45,69.3
2025-04-09,46,68.5
2025-04-09,47,59.43
2025-04-09,48,61.93
2025-04-10,1,58.46
2025-04-10,2,57.29
2025-04-10,3,55.93
2025-04-10,4,46.7
2025-04-10,5,48.32
2025-04-10,6,54.61
2025-04-10,7,55.94
2025-04-10,8,45.63
2025-04-10,9,49.31
2025-04-10,10,59.84
2025-04-10,11,52.92
2025-04-10,12,60.74
2025-04-10,13,59.44
2025-04-10,14,72.67
2025-04-10,15,66.08
2025-04-10,16,77.19
2025-04-10,17,85.23
2025-04-10,18,85.51
2025-04-10,19,81.53
2025-04-10,20,80.22
2025-04-10,21,81.64
2025-04-10,22,77.38
2025-04-10,23,82.67
2025-04-10,24,83.77
2025-04-10,25,83.78
2025-04-10,26,90.95
2025-04-10,27,84.29
2025-04-10,28,83.6
2025-04-10,29,90.64
2025-04-10,30,96.37
2025-04-10,31,99.63
2025-04-10,32,104.64
2025-04-10,33,106.4
2025-04-10,34,112.05
2025-04-10,35,117.23
2025-04-10,36,117.13
2025-04-10,37,120.63
2025-04-10,38,111.22
2025-04-10,39,100.16
2025-04-10,40,98.38
2025-04-10,41,88.14
2025-04-10,42,74.53
2025-04-10,43,61.92
2025-04-10,44,65.61
2025-04-10,45,70.1
2025-04-10,46,68.62
2025-04-10,47,56.09
2025-04-10,48,63.29
2025-04-11,1,54.23
2025-04-11,2,58.33
2025-04-11,3,53.03
2025-04-11,4,45.11
2025-04-11,5,57.79
2025-04-11,6,57.55
2025-04-11,7,51.14
2025-04-11,8,54.59
2025-04-11,9,55.96
2025-04-11,10,57.4
2025-04-11,11,64.48
2025-04-11,12,62.21
2025-04-11,13,63.02
2025-04-11,14,70.77
2025-04-11,15,72.12
2025-04-11,16,73.82
2025-04-11,17,86.01
2025-04-11,18,84.86
2025-04-11,19,75.6
2025-04-11,20,79.93
2025-04-11,21,85.26
2025-04-11,22,75.94
2025-04-11,23,79.72
2025-04-11,24,94.4
2025-04-11,25,83.77
2025-04-11,26,90.92
2025-04-11,27,94.2
2025-04-11,28,86.41
2025-04-11,29,93.42
2025-04-11,30,103.71
2025-04-11,31,101.48
2025-04-11,32,114.27
2025-04-11,33,107.9
2025-04-11,34,122.69
2025-04-11,35,118.75
2025-04-11,36,117.59
2025-04-11,37,118.32
2025-04-11,38,109.25
2025-04-11,39,101.53
2025-04-11,40,95.55
2025-04-11,41,78.77
2025-04-11,42,76.43
2025-04-11,43,77.46
2025-04-11,44,74.58
2025-04-11,45,68.87
2025-04-11,46,65.89
2025-04-11,47,64.07
2025-04-11,48,64.23
2025-04-12,1,51.95
2025-04-12,2,45.24
2025-04-12,3,44.9
2025-04-12,4,54.03
2025-04-12,5,52.62
2025-04-12,6,55.91
2025-04-12,7,48.45
2025-04-12,8,49.45
2025-04-12,9,46.88
2025-04-12,10,47.25
2025-04-12,11,53.94
2025-04-12,12,58.51
2025-04-12,13,59.62
2025-04-12,14,57.16
2025-04-12,15,66.27
2025-04-12,16,65.34
2025-04-12,17,69.8
2025-04-12,18,79.03
2025-04-12,19,67.97
2025-04-12,20,81.11
2025-04-12,21,74.26
2025-04-12,22,70.16
2025-04-12,23,72.77
2025-04-12,24,70.65
2025-04-12,25,72.38
2025-04-12,26,76.17
2025-04-12,27,75.98
2025-04-12,28,75.17
2025-04-12,29,80.04
2025-04-12,30,78.4
2025-04-12,31,82.23
2025-04-12,32,86.72
2025-04-12,33,103.47
2025-04-12,34,102.84
2025-04-12,35,106.39
2025-04-12,36,104.24
2025-04-12,37,103.46
2025-04-12,38,100.84
2025-04-12,39,90.9
2025-04-12,40,88.59
2025-04-12,41,75.21
2025-04-12,42,72.17
2025-04-12,43,68.16
2025-04-12,44,58.15
2025-04-12,45,59.27
2025-04-12,46,49.4
2025-04-12,47,54.22
2025-04-12,48,51.82
2025-04-13,1,51.48
2025-04-13,2,48.86
2025-04-13,3,54.91
2025-04-13,4,44.45
2025-04-13,5,47.98
2025-04-13,6,48.59
2025-04-13,7,48.2
2025-04-13,8,45.48
2025-04-13,9,52.78
2025-04-13,10,40.09
2025-04-13,11,45.87
2025-04-13,12,55.49
2025-04-13,13,52.72
2025-04-13,14,56.51
2025-04-13,15,62.56
2025-04-13,16,64.99
2025-04-13,17,73.34
2025-04-13,18,75.8
2025-04-13,19,72.82
2025-04-13,20,76.35
2025-04-13,21,66.21
2025-04-13,22,72.03
2025-04-13,23,77.58
2025-04-13,24,76.99
2025-04-13,25,80.0
2025-04-13,26,73.2
2025-04-13,27,80.63
2025-04-13,28,76.86
2025-04-13,29,82.97
2025-04-13,30,88.55
2025-04-13,31,83.77
2025-04-13,32,84.03
2025-04-13,33,103.77
2025-04-13,34,102.74
2025-04-13,35,103.14
2025-04-13,36,103.11
2025-04-13,37,92.63
2025-04-13,38,96.56
2025-04-13,39,86.77
2025-04-13,40,81.89
2025-04-13,41,75.16
2025-04-13,42,55.97
2025-04-13,43,67.03
2025-04-13,44,62.38
2025-04-13,45,60.14
2025-04-13,46,55.8
2025-04-13,47,54.7
2025-04-13,48,53.4
2025-04-14,1,53.79
2025-04-14,2,61.43
2025-04-14,3,50.92
2025-04-14,4,57.85
2025-04-14,5,64.07
2025-04-14,6,55.38
2025-04-14,7,57.29
2025-04-14,8,57.09
2025-04-14,9,51.3
2025-04-14,10,55.98
2025-04-14,11,53.03
2025-04-14,12,64.94
2025-04-14,13,59.3
2025-04-14,14,70.99
2025-04-14,15,77.44
2025-04-14,16,75.13
2025-04-14,17,77.23
2025-04-14,18,81.0
2025-04-14,19,78.43
2025-04-14,20,82.25
2025-04-14,21,77.53
2025-04-14,22,77.78
2025-04-14,23,83.87
2025-04-14,24,85.17
2025-04-14,25,82.85
2025-04-14,26,78.91
2025-04-14,27,91.77
2025-04-14,28,87.11
2025-04-14,29,99.44
2025-04-14,30,93.74
2025-04-14,31,98.93
2025-04-14,32,101.76
2025-04-14,33,110.03
2025-04-14,34,127.95
2025-04-14,35,115.79
2025-04-14,36,122.51
2025-04-14,37,114.66
2025-04-14,38,113.01
2025-04-14,39,92.86
2025-04-14,40,100.2
2025-04-14,41,86.28
2025-04-14,42,77.55
2025-04-14,43,77.24
2025-04-14,44,70.3
2025-04-14,45,62.0
2025-04-14,46,54.27
2025-04-14,47,68.98
2025-04-14,48,58.75
2025-04-15,1,57.64
2025-04-15,2,57.14
2025-04-15,3,56.32
2025-04-15,4,61.17
2025-04-15,5,55.3
2025-04-15,6,47.18
2025-04-15,7,50.08
2025-04-15,8,54.98
2025-04-15,9,58.34
2025-04-15,10,51.69
2025-04-15,11,65.57
2025-04-15,12,60.23
2025-04-15,13,65.05
2025-04-15,14,62.88
2025-04-15,15,77.06
2025-04-15,16,74.98
2025-04-15,17,76.78
2025-04-15,18,80.06
2025-04-15,19,87.18
2025-04-15,20,83.14
2025-04-15,21,77.29
2025-04-15,22,78.69
2025-04-15,23,86.98
2025-04-15,24,81.4
2025-04-15,25,85.9
2025-04-15,26,88.35
2025-04-15,27,73.04
2025-04-15,28,93.58
2025-04-15,29,87.39
2025-04-15,30,92.42
2025-04-15,31,104.12
2025-04-15,32,108.84
2025-04-15,33,110.56
2025-04-15,34,116.47
2025-04-15,35,120.6
2025-04-15,36,122.63
2025-04-15,37,120.04
2025-04-15,38,108.29
2025-04-15,39,97.21
2025-04-15,40,91.01
2025-04-15,41,85.06
2025-04-15,42,78.07
2025-04-15,43,69.27
2025-04-15,44,71.18
2025-04-15,45,60.04
2025-04-15,46,64.04
2025-04-15,47,62.01
2025-04-15,48,59.85
2025-04-16,1,56.96
2025-04-16,2,47.16
2025-04-16,3,49.41
2025-04-16,4,55.9
2025-04-16,5,48.99
2025-04-16,6,51.8
2025-04-16,7,47.2
2025-04-16,8,49.49
2025-04-16,9,53.05
2025-04-16,10,58.04
2025-04-16,11,60.86
2025-04-16,12,56.34
2025-04-16,13,64.32
2025-04-16,14,61.9
2025-04-16,15,72.51
2025-04-16,16,80.25
2025-04-16,17,79.16
2025-04-16,18,86.24
2025-04-16,19,84.65
2025-04-16,20,81.89
2025-04-16,21,79.5
2025-04-16,22,78.33
2025-04-16,23,75.16
2025-04-16,24,76.81
2025-04-16,25,87.28
2025-04-16,26,90.82
2025-04-16,27,82.02
2025-04-16,28,88.42
2025-04-16,29,84.12
2025-04-16,30,89.56
2025-04-16,31,98.59
2025-04-16,32,100.53
2025-04-16,33,100.46
2025-04-16,34,119.95
2025-04-16,35,115.99
2025-04-16,36,111.99
2025-04-16,37,113.84
2025-04-16,38,107.07
2025-04-16,39,101.41
2025-04-16,40,90.28
2025-04-16,41,85.45
2025-04-16,42,81.73
2025-04-16,43,67.73
2025-04-16,44,66.36
2025-04-16,45,69.38
2025-04-16,46,61.22
2025-04-16,47,60.83
2025-04-16,48,57.25
2025-04-17,1,50.24
2025-04-17,2,50.51
2025-04-17,3,58.72
2025-04-17,4,54.47
2025-04-17,5,49.34
2025-04-17,6,50.62
2025-04-17,7,56.33
2025-04-17,8,58.25
2025-04-17,9,52.82
2025-04-17,10,51.37
2025-04-17,11,55.02
2025-04-17,12,64.39
2025-04-17,13,68.12
2025-04-17,14,68.09
2025-04-17,15,69.86
2025-04-17,16,80.44
2025-04-17,17,85.58
2025-04-17,18,74.82
2025-04-17,19,80.02
2025-04-17,20,85.2
2025-04-17,21,80.45
2025-04-17,22,78.17
2025-04-17,23,81.38
2025-04-17,24,83.12
2025-04-17,25,78.44
2025-04-17,26,84.77
2025-04-17,27,87.45
2025-04-17,28,85.81
2025-04-17,29,86.91
2025-04-17,30,90.91
2025-04-17,31,93.24
2025-04-17,32,105.57
2025-04-17,33,103.72
2025-04-17,34,113.34
2025-04-17,35,114.19
2025-04-17,36,113.08
2025-04-17,37,118.32
2025-04-17,38,106.41
2025-04-17,39,96.62
2025-04-17,40,88.18
2025-04-17,41,85.18
2025-04-17,42,80.92
2025-04-17,43,77.77
2025-04-17,44,68.16
2025-04-17,45,64.83
2025-04-17,46,63.67
2025-04-17,47,61.56
2025-04-17,48,55.79
2025-04-18,1,53.67
2025-04-18,2,63.51
2025-04-18,3,54.93
2025-04-18,4,50.61
2025-04-18,5,52.3
2025-04-18,6,48.3
2025-04-18,7,47.03
2025-04-18,8,50.12
2025-04-18,9,51.09
2025-04-18,10,50.66
2025-04-18,11,60.89
2025-04-18,12,55.7
2025-04-18,13,58.82
2025-04-18,14,62.28
2025-04-18,15,66.54
2025-04-18,16,79.89
2025-04-18,17,79.78
2025-04-18,18,83.05
2025-04-18,19,84.67
2025-04-18,20,78.9
2025-04-18,21,85.7
2025-04-18,22,77.27
2025-04-18,23,75.91
2025-04-18,24,82.78
2025-04-18,25,83.17
2025-04-18,26,84.61
2025-04-18,27,89.67
2025-04-18,28,87.81
2025-04-18,29,90.89
2025-04-18,30,98.1
