date,period,product,avail_gbp_mw_h
2025-04-19,35,BRneg,1.137
2025-04-19,36,BRpos,3.704
2025-04-19,36,BRneg,1.027
2025-04-19,37,BRpos,3.535
2025-04-19,37,BRneg,1.417
2025-04-19,38,BRpos,4.316
2025-04-19,38,BRneg,1.045
2025-04-19,39,BRpos,2.411
2025-04-19,39,BRneg,2.476
2025-04-19,40,BRpos,1.419
2025-04-19,40,BRneg,1.318
2025-04-19,41,BRpos,2.743
2025-04-19,41,BRneg,0.89
2025-04-19,42,BRpos,3.941
2025-04-19,42,BRneg,0.68
2025-04-19,43,BRpos,4.167
2025-04-19,43,BRneg,1.566
2025-04-19,44,BRpos,4.196
2025-04-19,44,BRneg,0.87
2025-04-19,45,BRpos,3.254
2025-04-19,45,BRneg,1.535
2025-04-19,46,BRpos,1.449
2025-04-19,46,BRneg,1.438
2025-04-19,47,BRpos,1.695
2025-04-19,47,BRneg,1.258
2025-04-19,48,BRpos,2.457
2025-04-19,48,BRneg,1.218
2025-04-20,1,BRpos,2.226
2025-04-20,1,BRneg,1.579
2025-04-20,2,BRpos,3.085
2025-04-20,2,BRneg,0.963
2025-04-20,3,BRpos,2.324
2025-04-20,3,BRneg,1.5
2025-04-20,4,BRpos,1.279
2025-04-20,4,BRneg,1.511
2025-04-20,5,BRpos,1.659
2025-04-20,5,BRneg,1.253
2025-04-20,6,BRpos,1.254
2025-04-20,6,BRneg,0.829
2025-04-20,7,BRpos,4.671
2025-04-20,7,BRneg,1.604
2025-04-20,8,BRpos,1.914
2025-04-20,8,BRneg,1.607
2025-04-20,9,BRpos,3.584
2025-04-20,9,BRneg,2.258
2025-04-20,10,BRpos,1.399
2025-04-20,10,BRneg,0.506
2025-04-20,11,BRpos,2.398
2025-04-20,11,BRneg,1.635
2025-04-20,12,BRpos,4.079
2025-04-20,12,BRneg,1.106
2025-04-20,13,BRpos,5.251
2025-04-20,13,BRneg,0.837
2025-04-20,14,BRpos,1.411
2025-04-20,14,BRneg,1.355
2025-04-20,15,BRpos,4.014
2025-04-20,15,BRneg,2.101
2025-04-20,16,BRpos,1.728
2025-04-20,16,BRneg,1.007
2025-04-20,17,BRpos,2.962
2025-04-20,17,BRneg,2.533
2025-04-20,18,BRpos,3.826
2025-04-20,18,BRneg,1.055
2025-04-20,19,BRpos,2.205
2025-04-20,19,BRneg,1.391
2025-04-20,20,BRpos,4.983
2025-04-20,20,BRneg,0.981
2025-04-20,21,BRpos,2.307
2025-04-20,21,BRneg,2.521
2025-04-20,22,BRpos,1.693
2025-04-20,22,BRneg,1.327
2025-04-20,23,BRpos,3.769
2025-04-20,23,BRneg,0.902
2025-04-20,24,BRpos,5.953
2025-04-20,24,BRneg,1.017
2025-04-20,25,BRpos,5.098
2025-04-20,25,BRneg,0.687
2025-04-20,26,BRpos,2.728
2025-04-20,26,BRneg,1.72
2025-04-20,27,BRpos,2.039
2025-04-20,27,BRneg,0.812
2025-04-20,28,BRpos,1.628
2025-04-20,28,BRneg,1.793
2025-04-20,29,BRpos,1.733
2025-04-20,29,BRneg,0.754
2025-04-20,30,BRpos,4.876
2025-04-20,30,BRneg,0.66
2025-04-20,31,BRpos,2.457
2025-04-20,31,BRneg,0.689
2025-04-20,32,BRpos,3.56
2025-04-20,32,BRneg,0.467
2025-04-20,33,BRpos,2.065
2025-04-20,33,BRneg,2.23
2025-04-20,34,BRpos,9.24
2025-04-20,34,BRneg,1.219
2025-04-20,35,BRpos,4.593
2025-04-20,35,BRneg,1.829
2025-04-20,36,BRpos,4.209
2025-04-20,36,BRneg,1.072
2025-04-20,37,BRpos,2.337
2025-04-20,37,BRneg,1.565
2025-04-20,38,BRpos,2.52
2025-04-20,38,BRneg,2.504
2025-04-20,39,BRpos,2.301
2025-04-20,39,BRneg,1.357
2025-04-20,40,BRpos,1.582
2025-04-20,40,BRneg,0.609
2025-04-20,41,BRpos,1.562
2025-04-20,41,BRneg,1.847
2025-04-20,42,BRpos,5.569
2025-04-20,42,BRneg,3.381
2025-04-20,43,BRpos,2.833
2025-04-20,43,BRneg,1.196
2025-04-20,44,BRpos,5.823
2025-04-20,44,BRneg,1.011
2025-04-20,45,BRpos,4.367
2025-04-20,45,BRneg,3.766
2025-04-20,46,BRpos,4.145
2025-04-20,46,BRneg,2.262
2025-04-20,47,BRpos,3.608
2025-04-20,47,BRneg,0.4
2025-04-20,48,BRpos,2.154
2025-04-20,48,BRneg,0.385
2025-04-21,1,BRpos,2.229
2025-04-21,1,BRneg,3.18
2025-04-21,2,BRpos,4.22
2025-04-21,2,BRneg,1.247
2025-04-21,3,BRpos,3.146
2025-04-21,3,BRneg,0.966
2025-04-21,4,BRpos,2.883
2025-04-21,4,BRneg,3.099
2025-04-21,5,BRpos,4.256
2025-04-21,5,BRneg,2.53
2025-04-21,6,BRpos,3.09
2025-04-21,6,BRneg,1.211
2025-04-21,7,BRpos,2.148
2025-04-21,7,BRneg,0.776
2025-04-21,8,BRpos,2.196
2025-04-21,8,BRneg,1.098
2025-04-21,9,BRpos,2.466
2025-04-21,9,BRneg,1.486
2025-04-21,10,BRpos,2.706
2025-04-21,10,BRneg,2.164
2025-04-21,11,BRpos,2.251
2025-04-21,11,BRneg,1.754
2025-04-21,12,BRpos,5.658
2025-04-21,12,BRneg,1.206
2025-04-21,13,BRpos,1.926
2025-04-21,13,BRneg,1.193
2025-04-21,14,BRpos,3.372
2025-04-21,14,BRneg,1.712
2025-04-21,15,BRpos,4.213
2025-04-21,15,BRneg,0.971
2025-04-21,16,BRpos,3.269
2025-04-21,16,BRneg,1.263
2025-04-21,17,BRpos,3.565
2025-04-21,17,BRneg,0.529
2025-04-21,18,BRpos,2.157
2025-04-21,18,BRneg,1.572
2025-04-21,19,BRpos,1.294
2025-04-21,19,BRneg,1.125
2025-04-21,20,BRpos,3.494
2025-04-21,20,BRneg,1.475
2025-04-21,21,BRpos,3.709
2025-04-21,21,BRneg,1.174
2025-04-21,22,BRpos,4.427
2025-04-21,22,BRneg,1.286
2025-04-21,23,BRpos,4.375
2025-04-21,23,BRneg,0.901
2025-04-21,24,BRpos,2.773
2025-04-21,24,BRneg,0.863
2025-04-21,25,BRpos,1.455
2025-04-21,25,BRneg,1.022
2025-04-21,26,BRpos,1.549
2025-04-21,26,BRneg,1.322
2025-04-21,27,BRpos,1.566
2025-04-21,27,BRneg,0.944
2025-04-21,28,BRpos,2.08
2025-04-21,28,BRneg,1.023
2025-04-21,29,BRpos,3.474
2025-04-21,29,BRneg,2.073
2025-04-21,30,BRpos,5.179
2025-04-21,30,BRneg,1.406
2025-04-21,31,BRpos,1.516
2025-04-21,31,BRneg,1.534
2025-04-21,32,BRpos,2.62
2025-04-21,32,BRneg,0.623
2025-04-21,33,BRpos,3.418
2025-04-21,33,BRneg,0.494
2025-04-21,34,BRpos,7.857
2025-04-21,34,BRneg,2.79
2025-04-21,35,BRpos,3.087
2025-04-21,35,BRneg,2.166
2025-04-21,36,BRpos,6.068
2025-04-21,36,BRneg,3.384
2025-04-21,37,BRpos,4.536
2025-04-21,37,BRneg,1.389
2025-04-21,38,BRpos,5.46
2025-04-21,38,BRneg,2.966
2025-04-21,39,BRpos,4.417
2025-04-21,39,BRneg,1.793
2025-04-21,40,BRpos,1.357
2025-04-21,40,BRneg,1.403
2025-04-21,41,BRpos,2.271
2025-04-21,41,BRneg,1.444
2025-04-21,42,BRpos,2.669
2025-04-21,42,BRneg,0.999
2025-04-21,43,BRpos,2.65
2025-04-21,43,BRneg,2.031
2025-04-21,44,BRpos,2.367
2025-04-21,44,BRneg,1.095
2025-04-21,45,BRpos,2.015
2025-04-21,45,BRneg,1.871
2025-04-21,46,BRpos,3.481
2025-04-21,46,BRneg,1.92
2025-04-21,47,BRpos,2.931
2025-04-21,47,BRneg,0.537
2025-04-21,48,BRpos,1.88
2025-04-21,48,BRneg,1.665
2025-04-22,1,BRpos,2.385
2025-04-22,1,BRneg,1.241
2025-04-22,2,BRpos,3.827
2025-04-22,2,BRneg,1.033
2025-04-22,3,BRpos,2.803
2025-04-22,3,BRneg,1.168
2025-04-22,4,BRpos,1.286
2025-04-22,4,BRneg,1.498
2025-04-22,5,BRpos,1.83
2025-04-22,5,BRneg,0.774
2025-04-22,6,BRpos,4.014
2025-04-22,6,BRneg,1.287
2025-04-22,7,BRpos,3.284
2025-04-22,7,BRneg,1.817
2025-04-22,8,BRpos,3.212
2025-04-22,8,BRneg,3.038
2025-04-22,9,BRpos,1.369
2025-04-22,9,BRneg,1.255
2025-04-22,10,BRpos,3.002
2025-04-22,10,BRneg,2.352
2025-04-22,11,BRpos,4.469
2025-04-22,11,BRneg,1.101
2025-04-22,12,BRpos,4.928
2025-04-22,12,BRneg,1.108
2025-04-22,13,BRpos,2.246
2025-04-22,13,BRneg,1.108
2025-04-22,14,BRpos,9.319
2025-04-22,14,BRneg,2.679
2025-04-22,15,BRpos,4.538
2025-04-22,15,BRneg,1.415
2025-04-22,16,BRpos,2.893
2025-04-22,16,BRneg,1.936
2025-04-22,17,BRpos,1.757
2025-04-22,17,BRneg,0.859
2025-04-22,18,BRpos,3.795
2025-04-22,18,BRneg,2.066
2025-04-22,19,BRpos,2.73
2025-04-22,19,BRneg,1.767
2025-04-22,20,BRpos,1.357
2025-04-22,20,BRneg,0.918
2025-04-22,21,BRpos,3.297
2025-04-22,21,BRneg,0.594
2025-04-22,22,BRpos,5.146
2025-04-22,22,BRneg,0.867
2025-04-22,23,BRpos,2.234
2025-04-22,23,BRneg,0.854
2025-04-22,24,BRpos,4.376
2025-04-22,24,BRneg,0.903
2025-04-22,25,BRpos,2.737
2025-04-22,25,BRneg,1.23
2025-04-22,26,BRpos,1.822
2025-04-22,26,BRneg,1.976
2025-04-22,27,BRpos,4.737
2025-04-22,27,BRneg,1.855
2025-04-22,28,BRpos,4.362
2025-04-22,28,BRneg,1.604
2025-04-22,29,BRpos,2.069
2025-04-22,29,BRneg,1.308
2025-04-22,30,BRpos,2.59
2025-04-22,30,BRneg,0.52
2025-04-22,31,BRpos,2.576
2025-04-22,31,BRneg,2.402
2025-04-22,32,BRpos,1.397
2025-04-22,32,BRneg,1.124
2025-04-22,33,BRpos,5.948
2025-04-22,33,BRneg,2.83
2025-04-22,34,BRpos,5.292
2025-04-22,34,BRneg,1.242
2025-04-22,35,BRpos,2.23
2025-04-22,35,BRneg,1.383
2025-04-22,36,BRpos,7.775
2025-04-22,36,BRneg,2.04
2025-04-22,37,BRpos,5.37
2025-04-22,37,BRneg,2.055
2025-04-22,38,BRpos,7.384
2025-04-22,38,BRneg,1.187
2025-04-22,39,BRpos,3.393
2025-04-22,39,BRneg,2.599
2025-04-22,40,BRpos,3.423
2025-04-22,40,BRneg,1.204
2025-04-22,41,BRpos,2.507
2025-04-22,41,BRneg,1.295
2025-04-22,42,BRpos,3.138
2025-04-22,42,BRneg,0.888
2025-04-22,43,BRpos,3.328
2025-04-22,43,BRneg,1.019
2025-04-22,44,BRpos,2.728
2025-04-22,44,BRneg,2.552
2025-04-22,45,BRpos,1.97
2025-04-22,45,BRneg,1.521
2025-04-22,46,BRpos,2.668
2025-04-22,46,BRneg,1.883
2025-04-22,47,BRpos,1.466
2025-04-22,47,BRneg,1.408
2025-04-22,48,BRpos,2.166
2025-04-22,48,BRneg,1.414
2025-04-23,1,BRpos,3.49
2025-04-23,1,BRneg,1.032
2025-04-23,2,BRpos,3.209
2025-04-23,2,BRneg,0.939
2025-04-23,3,BRpos,1.557
2025-04-23,3,BRneg,1.955
2025-04-23,4,BRpos,4.055
2025-04-23,4,BRneg,1.451
2025-04-23,5,BRpos,3.17
2025-04-23,5,BRneg,2.922
2025-04-23,6,BRpos,2.472
2025-04-23,6,BRneg,1.911
2025-04-23,7,BRpos,1.965
2025-04-23,7,BRneg,1.34
2025-04-23,8,BRpos,2.756
2025-04-23,8,BRneg,0.969
2025-04-23,9,BRpos,2.006
2025-04-23,9,BRneg,0.638
2025-04-23,10,BRpos,2.889
2025-04-23,10,BRneg,0.888
2025-04-23,11,BRpos,3.888
2025-04-23,11,BRneg,1.063
2025-04-23,12,BRpos,2.269
2025-04-23,12,BRneg,1.488
2025-04-23,13,BRpos,2.921
2025-04-23,13,BRneg,1.16
2025-04-23,14,BRpos,2.695
2025-04-23,14,BRneg,0.861
2025-04-23,15,BRpos,3.805
2025-04-23,15,BRneg,1.016
2025-04-23,16,BRpos,3.081
2025-04-23,16,BRneg,1.459
2025-04-23,17,BRpos,3.634
2025-04-23,17,BRneg,0.474
2025-04-23,18,BRpos,1.718
2025-04-23,18,BRneg,0.589
2025-04-23,19,BRpos,2.21
2025-04-23,19,BRneg,2.259
2025-04-23,20,BRpos,2.287
2025-04-23,20,BRneg,0.452
2025-04-23,21,BRpos,2.002
2025-04-23,21,BRneg,1.019
2025-04-23,22,BRpos,1.336
2025-04-23,22,BRneg,0.453
2025-04-23,23,BRpos,2.382
2025-04-23,23,BRneg,0.711
2025-04-23,24,BRpos,2.445
2025-04-23,24,BRneg,0.735
2025-04-23,25,BRpos,2.305
2025-04-23,25,BRneg,0.385
2025-04-23,26,BRpos,4.791
2025-04-23,26,BRneg,0.814
2025-04-23,27,BRpos,2.877
2025-04-23,27,BRneg,1.597
2025-04-23,28,BRpos,1.887
2025-04-23,28,BRneg,1.587
2025-04-23,29,BRpos,2.885
2025-04-23,29,BRneg,1.085
2025-04-23,30,BRpos,2.51
2025-04-23,30,BRneg,0.759
2025-04-23,31,BRpos,2.958
2025-04-23,31,BRneg,2.461
2025-04-23,32,BRpos,1.293
2025-04-23,32,BRneg,1.617
2025-04-23,33,BRpos,2.74
2025-04-23,33,BRneg,1.176
2025-04-23,34,BRpos,4.426
2025-04-23,34,BRneg,2.308
2025-04-23,35,BRpos,4.115
2025-04-23,35,BRneg,2.468
2025-04-23,36,BRpos,3.208
2025-04-23,36,BRneg,0.709
2025-04-23,37,BRpos,2.601
2025-04-23,37,BRneg,3.884
2025-04-23,38,BRpos,4.662
2025-04-23,38,BRneg,1.398
2025-04-23,39,BRpos,3.413
2025-04-23,39,BRneg,3.115
2025-04-23,40,BRpos,2.466
2025-04-23,40,BRneg,0.656
2025-04-23,41,BRpos,4.116
2025-04-23,41,BRneg,1.916
2025-04-23,42,BRpos,1.679
2025-04-23,42,BRneg,1.607
2025-04-23,43,BRpos,10.056
2025-04-23,43,BRneg,3.29
2025-04-23,44,BRpos,1.964
2025-04-23,44,BRneg,1.742
2025-04-23,45,BRpos,2.214
2025-04-23,45,BRneg,1.313
2025-04-23,46,BRpos,1.602
2025-04-23,46,BRneg,1.614
2025-04-23,47,BRpos,1.244
2025-04-23,47,BRneg,0.638
2025-04-23,48,BRpos,1.897
2025-04-23,48,BRneg,1.991
2025-04-24,1,BRpos,1.299
2025-04-24,1,BRneg,0.809
2025-04-24,2,BRpos,9.448
2025-04-24,2,BRneg,1.44
2025-04-24,3,BRpos,3.64
2025-04-24,3,BRneg,0.686
2025-04-24,4,BRpos,2.559
2025-04-24,4,BRneg,0.589
2025-04-24,5,BRpos,2.901
2025-04-24,5,BRneg,1.171
2025-04-24,6,BRpos,1.57
2025-04-24,6,BRneg,0.937
2025-04-24,7,BRpos,2.685
2025-04-24,7,BRneg,0.844
2025-04-24,8,BRpos,1.035
2025-04-24,8,BRneg,1.299
2025-04-24,9,BRpos,1.404
2025-04-24,9,BRneg,0.73
2025-04-24,10,BRpos,1.159
2025-04-24,10,BRneg,0.977
2025-04-24,11,BRpos,2.32
2025-04-24,11,BRneg,1.403
2025-04-24,12,BRpos,2.734
2025-04-24,12,BRneg,1.104
2025-04-24,13,BRpos,2.876
2025-04-24,13,BRneg,1.413
2025-04-24,14,BRpos,3.329
2025-04-24,14,BRneg,1.551
2025-04-24,15,BRpos,3.809
2025-04-24,15,BRneg,1.736
2025-04-24,16,BRpos,1.723
2025-04-24,16,BRneg,1.713
2025-04-24,17,BRpos,2.511
2025-04-24,17,BRneg,2.673
2025-04-24,18,BRpos,3.033
2025-04-24,18,BRneg,2.248
2025-04-24,19,BRpos,2.753
2025-04-24,19,BRneg,1.778
2025-04-24,20,BRpos,1.463
2025-04-24,20,BRneg,1.741
2025-04-24,21,BRpos,3.576
2025-04-24,21,BRneg,2.172
2025-04-24,22,BRpos,1.709
2025-04-24,22,BRneg,0.789
2025-04-24,23,BRpos,3.075
2025-04-24,23,BRneg,0.9
2025-04-24,24,BRpos,5.595
2025-04-24,24,BRneg,1.008
2025-04-24,25,BRpos,2.698
2025-04-24,25,BRneg,1.143
2025-04-24,26,BRpos,3.539
2025-04-24,26,BRneg,1.224
2025-04-24,27,BRpos,3.319
2025-04-24,27,BRneg,1.276
2025-04-24,28,BRpos,2.191
2025-04-24,28,BRneg,0.693
2025-04-24,29,BRpos,6.43
2025-04-24,29,BRneg,1.589
2025-04-24,30,BRpos,3.503
2025-04-24,30,BRneg,1.285
2025-04-24,31,BRpos,2.987
2025-04-24,31,BRneg,1.27
2025-04-24,32,BRpos,3.024
2025-04-24,32,BRneg,1.157
2025-04-24,33,BRpos,7.174
2025-04-24,33,BRneg,1.244
2025-04-24,34,BRpos,4.738
2025-04-24,34,BRneg,3.344
2025-04-24,35,BRpos,10.632
2025-04-24,35,BRneg,3.713
2025-04-24,36,BRpos,3.312
2025-04-24,36,BRneg,1.435
2025-04-24,37,BRpos,6.631
2025-04-24,37,BRneg,3.894
2025-04-24,38,BRpos,4.942
2025-04-24,38,BRneg,2.597
2025-04-24,39,BRpos,3.576
2025-04-24,39,BRneg,1.975
2025-04-24,40,BRpos,1.668
2025-04-24,40,BRneg,0.898
2025-04-24,41,BRpos,1.712
2025-04-24,41,BRneg,0.659
2025-04-24,42,BRpos,1.17
2025-04-24,42,BRneg,1.049
2025-04-24,43,BRpos,2.874
2025-04-24,43,BRneg,0.648
2025-04-24,44,BRpos,2.431
2025-04-24,44,BRneg,2.553
2025-04-24,45,BRpos,2.251
2025-04-24,45,BRneg,1.246
2025-04-24,46,BRpos,2.225
2025-04-24,46,BRneg,0.534
2025-04-24,47,BRpos,1.38
2025-04-24,47,BRneg,1.691
2025-04-24,48,BRpos,1.902
2025-04-24,48,BRneg,2.074
2025-04-25,1,BRpos,1.723
2025-04-25,1,BRneg,1.5
2025-04-25,2,BRpos,2.63
2025-04-25,2,BRneg,1.26
2025-04-25,3,BRpos,2.427
2025-04-25,3,BRneg,2.129
2025-04-25,4,BRpos,4.336
2025-04-25,4,BRneg,1.809
2025-04-25,5,BRpos,1.489
2025-04-25,5,BRneg,0.76
2025-04-25,6,BRpos,2.403
2025-04-25,6,BRneg,1.078
2025-04-25,7,BRpos,2.21
2025-04-25,7,BRneg,0.797
2025-04-25,8,BRpos,1.674
2025-04-25,8,BRneg,1.044
2025-04-25,9,BRpos,3.176
2025-04-25,9,BRneg,1.08
2025-04-25,10,BRpos,2.311
2025-04-25,10,BRneg,1.584
2025-04-25,11,BRpos,6.473
2025-04-25,11,BRneg,0.636
2025-04-25,12,BRpos,2.183
2025-04-25,12,BRneg,1.504
2025-04-25,13,BRpos,3.091
2025-04-25,13,BRneg,0.96
2025-04-25,14,BRpos,3.617
2025-04-25,14,BRneg,0.685
2025-04-25,15,BRpos,3.864
2025-04-25,15,BRneg,1.716
2025-04-25,16,BRpos,2.194
2025-04-25,16,BRneg,1.05
2025-04-25,17,BRpos,1.977
2025-04-25,17,BRneg,1.189
2025-04-25,18,BRpos,2.038
2025-04-25,18,BRneg,1.999
2025-04-25,19,BRpos,2.138
2025-04-25,19,BRneg,1.963
2025-04-25,20,BRpos,1.714
2025-04-25,20,BRneg,1.711
2025-04-25,21,BRpos,6.44
2025-04-25,21,BRneg,1.48
2025-04-25,22,BRpos,4.293
2025-04-25,22,BRneg,1.308
2025-04-25,23,BRpos,1.946
2025-04-25,23,BRneg,1.881
2025-04-25,24,BRpos,2.348
2025-04-25,24,BRneg,1.441
2025-04-25,25,BRpos,2.174
2025-04-25,25,BRneg,1.3
2025-04-25,26,BRpos,3.16
2025-04-25,26,BRneg,1.15
2025-04-25,27,BRpos,6.569
2025-04-25,27,BRneg,0.427
2025-04-25,28,BRpos,3.185
2025-04-25,28,BRneg,0.735
2025-04-25,29,BRpos,4.928
2025-04-25,29,BRneg,1.382
2025-04-25,30,BRpos,3.129
2025-04-25,30,BRneg,2.172
2025-04-25,31,BRpos,1.292
2025-04-25,31,BRneg,0.95
2025-04-25,32,BRpos,2.712
2025-04-25,32,BRneg,0.786
2025-04-25,33,BRpos,3.635
2025-04-25,33,BRneg,1.076
2025-04-25,34,BRpos,11.909
2025-04-25,34,BRneg,3.422
2025-04-25,35,BRpos,1.897
2025-04-25,35,BRneg,1.755
2025-04-25,36,BRpos,6.922
2025-04-25,36,BRneg,1.262
2025-04-25,37,BRpos,11.142
2025-04-25,37,BRneg,3.285
2025-04-25,38,BRpos,2.571
2025-04-25,38,BRneg,1.473
2025-04-25,39,BRpos,7.913
2025-04-25,39,BRneg,2.324
2025-04-25,40,BRpos,1.326
2025-04-25,40,BRneg,2.847
2025-04-25,41,BRpos,2.156
2025-04-25,41,BRneg,0.744
2025-04-25,42,BRpos,2.57
2025-04-25,42,BRneg,1.168
2025-04-25,43,BRpos,4.736
2025-04-25,43,BRneg,1.418
2025-04-25,44,BRpos,3.646
2025-04-25,44,BRneg,1.77
2025-04-25,45,BRpos,5.442
2025-04-25,45,BRneg,0.804
2025-04-25,46,BRpos,2.571
2025-04-25,46,BRneg,0.816
2025-04-25,47,BRpos,3.244
2025-04-25,47,BRneg,1.868
2025-04-25,48,BRpos,3.169
2025-04-25,48,BRneg,0.763
2025-04-26,1,BRpos,3.848
2025-04-26,1,BRneg,1.484
2025-04-26,2,BRpos,1.508
2025-04-26,2,BRneg,2.086
2025-04-26,3,BRpos,6.968
2025-04-26,3,BRneg,0.621
2025-04-26,4,BRpos,2.186
2025-04-26,4,BRneg,1.706
2025-04-26,5,BRpos,3.172
2025-04-26,5,BRneg,0.587
2025-04-26,6,BRpos,2.92
2025-04-26,6,BRneg,0.94
2025-04-26,7,BRpos,3.528
2025-04-26,7,BRneg,1.903
2025-04-26,8,BRpos,3.568
2025-04-26,8,BRneg,1.436
2025-04-26,9,BRpos,2.712
2025-04-26,9,BRneg,1.622
2025-04-26,10,BRpos,2.716
2025-04-26,10,BRneg,1.095
2025-04-26,11,BRpos,2.156
2025-04-26,11,BRneg,0.552
2025-04-26,12,BRpos,2.035
2025-04-26,12,BRneg,1.904
2025-04-26,13,BRpos,3.545
2025-04-26,13,BRneg,0.611
2025-04-26,14,BRpos,2.79
2025-04-26,14,BRneg,1.232
2025-04-26,15,BRpos,2.784
2025-04-26,15,BRneg,2.889
2025-04-26,16,BRpos,1.762
2025-04-26,16,BRneg,0.905
2025-04-26,17,BRpos,4.502
2025-04-26,17,BRneg,0.639
2025-04-26,18,BRpos,3.241
2025-04-26,18,BRneg,1.029
2025-04-26,19,BRpos,3.408
2025-04-26,19,BRneg,1.617
2025-04-26,20,BRpos,2.854
2025-04-26,20,BRneg,0.827
2025-04-26,21,BRpos,2.273
2025-04-26,21,BRneg,1.528
2025-04-26,22,BRpos,2.048
2025-04-26,22,BRneg,1.077
2025-04-26,23,BRpos,2.649
2025-04-26,23,BRneg,3.174
2025-04-26,24,BRpos,2.639
2025-04-26,24,BRneg,1.964
2025-04-26,25,BRpos,4.032
2025-04-26,25,BRneg,1.214
2025-04-26,26,BRpos,2.856
2025-04-26,26,BRneg,1.165
2025-04-26,27,BRpos,2.301
2025-04-26,27,BRneg,1.217
2025-04-26,28,BRpos,4.234
2025-04-26,28,BRneg,1.207
2025-04-26,29,BRpos,3.17
2025-04-26,29,BRneg,1.147
2025-04-26,30,BRpos,2.387
2025-04-26,30,BRneg,1.312
2025-04-26,31,BRpos,4.665
2025-04-26,31,BRneg,1.331
2025-04-26,32,BRpos,2.138
2025-04-26,32,BRneg,1.301
2025-04-26,33,BRpos,1.743
2025-04-26,33,BRneg,2.397
2025-04-26,34,BRpos,2.659
2025-04-26,34,BRneg,2.567
2025-04-26,35,BRpos,4.86
2025-04-26,35,BRneg,1.721
2025-04-26,36,BRpos,2.671
2025-04-26,36,BRneg,2.253
2025-04-26,37,BRpos,3.619
2025-04-26,37,BRneg,1.421
2025-04-26,38,BRpos,3.564
2025-04-26,38,BRneg,2.719
2025-04-26,39,BRpos,3.26
2025-04-26,39,BRneg,2.335
2025-04-26,40,BRpos,1.711
2025-04-26,40,BRneg,1.023
2025-04-26,41,BRpos,1.739
2025-04-26,41,BRneg,2.703
2025-04-26,42,BRpos,2.015
2025-04-26,42,BRneg,0.812
2025-04-26,43,BRpos,5.408
2025-04-26,43,BRneg,1.099
2025-04-26,44,BRpos,2.435
2025-04-26,44,BRneg,0.908
2025-04-26,45,BRpos,4.125
2025-04-26,45,BRneg,1.168
2025-04-26,46,BRpos,2.973
2025-04-26,46,BRneg,1.765
2025-04-26,47,BRpos,2.73
2025-04-26,47,BRneg,1.821
2025-04-26,48,BRpos,2.425
2025-04-26,48,BRneg,1.474
2025-04-27,1,BRpos,2.843
2025-04-27,1,BRneg,1.159
2025-04-27,2,BRpos,2.211
2025-04-27,2,BRneg,2.165
2025-04-27,3,BRpos,4.137
2025-04-27,3,BRneg,1.805
2025-04-27,4,BRpos,3.621
2025-04-27,4,BRneg,1.16
2025-04-27,5,BRpos,2.252
2025-04-27,5,BRneg,1.255
2025-04-27,6,BRpos,1.85
2025-04-27,6,BRneg,2.834
2025-04-27,7,BRpos,1.751
2025-04-27,7,BRneg,1.012
2025-04-27,8,BRpos,2.738
2025-04-27,8,BRneg,1.533
2025-04-27,9,BRpos,4.018
2025-04-27,9,BRneg,4.499
2025-04-27,10,BRpos,1.794
2025-04-27,10,BRneg,2.403
2025-04-27,11,BRpos,3.511
2025-04-27,11,BRneg,1.648
2025-04-27,12,BRpos,3.035
2025-04-27,12,BRneg,1.918
2025-04-27,13,BRpos,5.172
2025-04-27,13,BRneg,1.341
2025-04-27,14,BRpos,3.894
2025-04-27,14,BRneg,0.691
2025-04-27,15,BRpos,3.68
2025-04-27,15,BRneg,1.246
2025-04-27,16,BRpos,1.786
2025-04-27,16,BRneg,1.73
2025-04-27,17,BRpos,1.956
2025-04-27,17,BRneg,1.318
2025-04-27,18,BRpos,2.73
2025-04-27,18,BRneg,1.992
2025-04-27,19,BRpos,1.286
2025-04-27,19,BRneg,1.254
2025-04-27,20,BRpos,3.14
2025-04-27,20,BRneg,1.447
2025-04-27,21,BRpos,3.188
2025-04-27,21,BRneg,1.842
2025-04-27,22,BRpos,1.432
2025-04-27,22,BRneg,1.587
2025-04-27,23,BRpos,3.129
2025-04-27,23,BRneg,0.933
2025-04-27,24,BRpos,2.223
2025-04-27,24,BRneg,0.431
2025-04-27,25,BRpos,2.517
2025-04-27,25,BRneg,0.816
2025-04-27,26,BRpos,1.4
2025-04-27,26,BRneg,1.557
2025-04-27,27,BRpos,4.638
2025-04-27,27,BRneg,2.256
2025-04-27,28,BRpos,2.386
2025-04-27,28,BRneg,0.861
2025-04-27,29,BRpos,6.792
2025-04-27,29,BRneg,1.057
2025-04-27,30,BRpos,1.259
2025-04-27,30,BRneg,1.227
2025-04-27,31,BRpos,5.259
2025-04-27,31,BRneg,1.469
2025-04-27,32,BRpos,4.42
2025-04-27,32,BRneg,1.297
2025-04-27,33,BRpos,3.687
2025-04-27,33,BRneg,0.888
2025-04-27,34,BRpos,6.389
2025-04-27,34,BRneg,2.131
2025-04-27,35,BRpos,3.771
2025-04-27,35,BRneg,1.755
2025-04-27,36,BRpos,5.371
2025-04-27,36,BRneg,2.126
2025-04-27,37,BRpos,4.121
2025-04-27,37,BRneg,0.824
2025-04-27,38,BRpos,3.501
2025-04-27,38,BRneg,3.441
2025-04-27,39,BRpos,3.303
